time,distance,angle
5015,29,87.0029
5035,29,52.0029
5053,29,52.003
5072,30,52.003
5092,30,52.003
5110,30,52.003
5130,30,52.003
5148,30,52.003
5168,30,52.003
5186,30,52.003
5206,30,52.003
5224,30,52.003
5243,30,52.003
5263,30,52.003
5281,30,52.0029
5301,29,52.0029
5319,29,52.0029
5339,29,52.0029
5357,29,52.0031
5377,31,52.0033
5396,33,52.0031
5414,31,52.0029
5434,29,52.0029
5452,29,52.0029
5472,29,52.0031
5491,31,52.0031
5510,31,52.0029
5529,29,52.0029
5548,29,52.0028
5567,28,52.0028
5585,28,52.0028
5605,28,52.0027
5623,27,52.0027
5643,27,52.0027
5661,27,52.0026
5680,26,52.0028
5699,28,52.0031
5719,31,52.0031
5737,31,52.0031
5756,31,52.0031
5775,31,52.0028
5794,28,52.0024
5813,24,52.0023
5831,23,52.0024
5851,24,52.0024
5869,24,52.0024
5888,24,52.0023
5906,23,52.0022
5924,22,52.0023
5944,23,52.0023
5962,23,52.0021
5981,21,52.0022
5999,22,52.0027
6019,27,52.0033
6038,33,52.0033
6056,33,52.0025
6075,25,52.0018
6093,18,52.0019
6112,19,52.0018
6130,18,52.0016
6149,16,52.0016
6167,16,52.0015
6184,15,52.0015
6203,15,52.0015
6221,15,52.0014
6239,14,122.0015
6257,15,122.0015
6276,15,122.0014
6293,14,122.0013
6311,13,122.0013
6330,13,122.0015
6348,15,122.0023
6367,23,52.0022
6385,22,52.0015
6404,15,52.0014
6421,14,122.0024
6440,24,52.0021
6458,21,52.001
6476,10,122.009
6494,9,122.006
6511,6,122.008
6530,8,122.008
6547,8,122.006
6564,6,122.005
6582,5,122.006
6599,6,122.005
6617,5,122.003
6634,3,122.005
6652,5,122.008
6670,8,122.008
6687,8,122.008
6706,8,122.006
6723,6,122.005
6740,5,122.006
6758,6,122.006
6775,6,122.005
6793,5,122.008
6811,8,122.008
6829,8,122.008
6846,8,122.008
6863,8,122.006
6881,6,122.007
6899,7,122.008
6917,8,122.008
6934,8,122.008
6952,8,122.0013
6970,13,122.0014
6988,14,122.001
7006,10,122.0011
7024,11,122.0012
7043,12,122.0013
7060,13,122.0014
7078,14,122.0022
7098,22,52.0021
7115,21,52.0013
7134,13,122.0014
7152,14,122.0014
7170,14,122.0012
7188,12,122.0012
7206,12,122.0012
7224,12,122.0013
7242,13,122.0017
7261,17,52.0017
7279,17,52.0014
7297,14,122.0014
7315,14,122.0015
7333,15,122.0015
7352,15,122.0015
7369,15,122.0019
7389,19,52.0021
7407,21,52.0026
7426,26,52.0033
7445,33,52.0033
7464,33,52.0026
7483,26,52.002
7501,20,52.0021
7520,21,52.0023
7539,23,52.0024
7558,24,52.0022
7576,22,52.0023
7595,23,52.0025
7614,25,52.0028
7632,28,52.0029
7652,29,52.0027
7670,27,52.0026
7690,26,52.0027
7708,27,52.0028
7728,28,52.003
7746,30,52.003
7766,30,52.0031
7785,31,52.0032
7803,32,52.003
7823,30,52.003
7842,30,52.003
7861,30,52.0031
7880,31,52.0031
7899,31,52.0029
7918,29,52.0029
7938,29,52.0028
7956,28,52.0027
7974,27,52.0028
7994,28,52.0029
8012,29,52.0029
8032,29,52.0029
8051,29,52.0029
8070,29,52.0028
8088,28,52.0028
8108,28,52.0029
8127,29,52.0027
8145,27,52.0025
8164,25,52.0025
8182,25,52.0024
8202,24,52.0022
8220,22,52.0022
8239,22,52.0026
8257,26,52.0026
8276,26,52.0021
8295,21,52.0021
8313,21,52.0022
8332,22,52.0021
8350,21,52.0027
8370,27,52.0033
8389,33,52.0026
8407,26,52.0019
8425,19,52.0019
8443,19,52.0019
8462,19,52.0018
8480,18,52.0016
8499,16,52.0015
8517,15,52.0014
8535,14,122.0014
8553,14,122.0015
8571,15,122.0016
8590,16,52.0018
8608,18,52.0017
8626,17,52.0013
8644,13,122.0012
8663,12,122.0026
8682,26,52.0036
8701,-30,122.0023
8719,23,52.0013
8737,13,122.0017
8756,17,52.0019
8774,19,52.0012
8792,12,122.009
8810,9,122.008
8827,8,122.007
8845,7,122.006
8862,6,122.003
8880,3,122.005
8898,5,122.005
8914,5,122.003
8932,3,122.005
8950,5,122.009
8968,9,122.008
8985,8,122.004
9003,4,122.004
9020,4,122.005
9037,5,122.004
9056,4,122.005
9073,5,122.009
9091,9,122.009
9108,9,122.006
9126,6,122.005
9144,5,122.008
9161,8,122.008
9179,8,122.006
9196,6,122.008
9214,8,122.009
9232,9,122.009
9249,9,122.0011
9268,11,122.002
9287,20,52.0025
9306,25,52.0017
9323,17,52.0012
9341,12,122.0012
9359,12,122.0022
9378,22,52.0031
9398,31,52.0033
9417,33,52.0024
9435,24,52.0012
9453,12,122.0012
9470,12,122.0013
9489,13,122.0014
9507,14,122.0013
9525,13,122.0012
9543,12,122.0012
9562,12,122.0017
9580,17,52.0018
9598,18,52.0014
9616,14,122.0015
9634,15,122.0015
9653,15,122.0015
9671,15,122.0016
9689,16,52.0016
9707,16,52.0016
9725,16,52.0018
9744,18,52.0018
9762,18,52.0025
9782,25,52.0033
9800,33,52.0026
9819,26,52.002
9837,20,52.0021
9857,21,52.0021
9875,21,52.0026
9893,26,52.0028
9913,28,52.0026
9931,26,52.0025
9950,25,52.0028
9969,28,52.0029
9988,29,52.0027
10007,27,52.0027
10025,27,52.0028
10045,28,52.0029
10063,29,52.0031
10083,31,52.0032
10102,32,52.003
10121,30,52.0029
10140,29,52.0031
10160,31,52.0031
10178,31,52.0029
10198,29,52.0029
10217,29,52.0029
10235,29,52.0031
10255,31,52.003
10274,30,52.0029
10293,29,52.0029
10312,29,52.0029
10331,29,52.0028
10350,28,52.0028
10369,28,52.0028
10388,28,52.0031
10407,31,52.0031
10426,31,52.0029
10445,29,52.0027
10464,27,52.0026
10483,26,52.0025
10502,25,52.0022
10520,22,52.0022
10539,22,52.0021
10557,21,52.0021
10575,21,52.0022
10595,22,52.0028
10614,28,52.0026
10633,26,52.0026
10651,26,52.0033
10671,33,52.0025
10689,25,52.0017
10707,17,52.0017
10726,17,52.0016
10744,16,52.0015
10762,15,52.0015
10780,15,52.0015
10799,15,52.0015
10817,15,52.0014
10834,14,122.0013
10853,13,122.0013
10871,13,122.0012
10889,12,122.0012
10907,12,122.0012
10926,12,122.0015
10944,15,122.0026
10962,26,52.0022
10981,22,52.0012
10999,12,122.0019
11018,19,52.0022
11036,22,52.0015
11055,15,52.001
11072,10,122.009
11090,9,122.007
11108,7,122.004
11125,4,122.005
11143,5,122.008
11160,8,122.006
11177,6,122.003
11195,3,122.003
11212,3,122.006
11231,6,122.006
11248,6,122.004
11266,4,122.005
11283,5,122.009
11301,9,122.008
11319,8,122.004
11336,4,122.004
11354,4,122.005
11371,5,122.004
11388,4,122.004
11406,4,122.006
11424,6,122.007
11442,7,122.007
11459,7,122.007
11476,7,122.005
11494,5,122.009
11512,9,122.009
11530,9,122.007
11548,7,122.008
11566,8,122.009
11583,9,122.001
11601,10,122.001
11619,10,122.001
11637,10,122.0018
11656,18,52.0018
11674,18,52.0012
11692,12,122.0013
11710,13,122.0015
11728,15,122.0023
11748,23,52.0031
11766,31,52.0024
11785,24,52.0015
11803,15,52.0014
11822,14,122.0014
11839,14,122.0014
11857,14,122.0012
11876,12,122.0012
11893,12,122.0012
11912,12,122.0013
11930,13,122.0015
11949,15,122.0014
11966,14,122.0014
