time,distance,angle
5015,29,87.0029
5035,29,52.0029
5053,29,52.003
5072,30,52.003
5092,30,52.003
5110,30,52.003
5130,30,52.003
5148,30,52.003
5168,30,52.003
5186,30,52.003
5206,30,52.003
5225,30,52.003
5243,30,52.003
5263,30,52.0029
5281,29,52.0028
5301,28,52.0029
5319,29,52.0029
5339,29,52.0029
5357,29,52.0029
5377,29,52.0031
5396,31,52.0032
5414,32,52.003
5434,30,52.003
5452,30,52.0029
5472,29,52.0029
5490,29,52.0029
5510,29,52.0031
5529,31,52.0031
5548,31,52.0029
5567,29,52.0029
5585,29,52.0028
5605,28,52.0028
5623,28,52.0029
5643,29,52.003
5661,30,52.0029
5681,29,52.0028
5699,28,52.0027
5719,27,52.0026
5737,26,52.0027
5756,27,52.0028
5775,28,52.0027
5794,27,52.0028
5813,28,52.0028
5832,28,52.0026
5851,26,52.0028
5870,28,52.0027
5889,27,52.0027
5907,27,52.0028
5926,28,52.0026
5945,26,52.0024
5963,24,52.0023
5983,23,52.0024
6001,24,52.0024
6020,24,52.0024
6038,24,52.0024
6056,24,52.0022
6076,22,52.0022
6094,22,52.0022
6113,22,52.0021
6131,21,52.0021
6150,21,52.0021
6168,21,52.0021
6187,21,52.0021
6205,21,52.0027
6224,27,52.0032
6243,32,52.0029
6262,29,52.0023
6281,23,52.0019
6299,19,52.0019
6318,19,52.0018
6336,18,52.0016
6353,16,52.0016
6372,16,52.0015
6390,15,52.0015
6409,15,52.0015
6426,15,52.0014
6445,14,122.0013
6463,13,122.0013
6480,13,122.0012
6499,12,122.0012
6516,12,122.0012
6535,12,122.0012
6553,12,122.0015
6571,15,122.0024
6590,24,52.0021
6608,21,52.0022
6627,22,52.002
6645,20,52.009
6663,9,122.007
6680,7,122.008
6699,8,122.009
6716,9,122.007
6733,7,122.006
6751,6,122.005
6768,5,122.003
6786,3,122.006
6804,6,122.007
6821,7,122.004
6839,4,122.003
6856,3,122.004
6874,4,122.004
6891,4,122.009
6909,9,122.0012
6927,12,122.008
6944,8,122.006
6962,6,122.004
6979,4,122.004
6996,4,122.007
7015,7,122.007
7032,7,122.006
7050,6,122.007
7067,7,122.006
7086,6,122.006
7103,6,122.008
7120,8,122.009
7138,9,122.008
7156,8,122.009
7174,9,122.001
7192,10,122.009
7209,9,122.0018
7228,18,52.0026
7247,26,52.0018
7265,18,52.0012
7283,12,122.0012
7301,12,122.0012
7319,12,122.0022
7339,22,52.003
7357,30,52.003
7376,30,52.0022
7395,22,52.0012
7412,12,122.002
7432,20,52.002
7449,20,52.0012
7468,12,122.0012
7486,12,122.0013
7503,13,122.0013
7522,13,122.0012
7539,12,122.0016
7559,16,52.0015
7576,15,52.0013
7595,13,122.0015
7613,15,122.0015
7630,15,122.0016
7649,16,52.0016
7667,16,52.0019
7686,19,52.0019
7704,19,52.0019
7723,19,52.0023
7741,23,52.0029
7760,29,52.0033
7780,33,52.0027
7798,27,52.002
7817,20,52.0021
7835,21,52.0022
7854,22,52.0022
7872,22,52.0028
7891,28,52.0028
7910,28,52.0023
7928,23,52.0027
7948,27,52.0032
7967,32,52.003
7986,30,52.0027
8005,27,52.0026
8024,26,52.0028
8043,28,52.0029
8061,29,52.0029
8081,29,52.0029
8099,29,52.003
8119,30,52.003
8138,30,52.0029
8157,29,52.003
8176,30,52.0032
8196,32,52.0032
8214,32,52.003
8233,30,52.0029
8252,29,52.0029
8271,29,52.0029
8290,29,52.003
8309,30,52.003
8329,30,52.0029
8347,29,52.0029
8367,29,52.0028
8385,28,52.0027
8403,27,52.0026
8423,26,52.0028
8441,28,52.0029
8461,29,52.0029
8479,29,52.0029
8499,29,52.0028
8517,28,52.0027
8537,27,52.0029
8556,29,52.0027
8574,27,52.0022
8593,22,52.0021
8611,21,52.0021
8630,21,52.0021
8648,21,52.0022
8667,22,52.0023
8686,23,52.0022
8705,22,52.0027
8723,27,52.0025
8741,25,52.0017
8760,17,52.0018
8778,18,52.002
8797,20,52.002
8815,20,52.0017
8834,17,52.0015
8852,15,52.0015
8869,15,52.0015
8888,15,52.0014
8905,14,122.0013
8924,13,122.0014
8942,14,122.0015
8961,15,122.0014
8978,14,122.0013
8996,13,122.0016
9015,16,52.0019
9033,19,52.0025
9053,25,52.002
9070,20,52.0012
9089,12,122.0011
9106,11,122.0012
9124,12,122.0011
9142,11,122.007
9160,7,122.006
9178,6,122.009
9195,9,122.008
9212,8,122.005
9231,5,122.007
9248,7,122.005
9266,5,122.003
9283,3,122.005
9300,5,122.005
9318,5,122.004
9335,4,122.005
9353,5,122.005
9370,5,122.004
9388,4,122.005
9406,5,122.008
9423,8,122.009
9441,9,122.009
9459,9,122.008
9477,8,122.007
9494,7,122.008
9511,8,122.009
9530,9,122.009
9547,9,122.008
9565,8,122.0018
9584,18,52.0019
9602,19,52.001
9620,10,122.0011
9637,11,122.0014
9656,14,122.0022
9675,22,52.0021
9694,21,52.0021
9712,21,52.002
9731,20,52.0013
9748,13,122.0014
9766,14,122.0012
9785,12,122.0012
9802,12,122.0013
9821,13,122.0014
9839,14,122.0017
9858,17,52.0018
9875,18,52.0015
9893,15,52.0016
9912,16,52.0018
9930,18,52.0017
9949,17,52.0018
9967,18,52.0018
9986,18,52.0016
10003,16,52.0017
10021,17,52.0018
10040,18,52.0025
10059,25,52.0032
10079,32,52.0027
10097,27,52.002
10116,20,52.002
10134,20,52.0022
10152,22,52.0022
10171,22,52.0022
10190,22,52.0022
10209,22,52.0024
10227,24,52.0024
10246,24,52.0025
10265,25,52.0029
10285,29,52.0029
10303,29,52.0027
10321,27,52.0028
10341,28,52.0027
10359,27,52.0028
10379,28,52.0029
10398,29,52.0029
10417,29,52.0029
10436,29,52.0031
10456,31,52.0031
10474,31,52.003
10493,30,52.0032
10513,32,52.0033
10531,33,52.0031
10551,31,52.003
10570,30,52.0029
10589,29,52.0031
10608,31,52.0031
10628,31,52.0029
10646,29,52.0029
10665,29,52.0029
10685,29,52.0028
10703,28,52.0028
10723,28,52.0029
10741,29,52.0028
10761,28,52.0028
10779,28,52.0029
10799,29,52.0031
10818,31,52.003
10836,30,52.0029
10856,29,52.0027
10874,27,52.0025
10893,25,52.0024
10912,24,52.0023
10931,23,52.0022
10949,22,52.0027
10969,27,52.0027
10987,27,52.0022
11005,22,52.0022
11024,22,52.0021
11042,21,52.0021
11062,21,52.0021
11080,21,52.0027
11099,27,52.0033
11118,33,52.0026
11137,26,52.0018
11155,18,52.0016
11173,16,52.0016
11192,16,52.0018
11210,18,52.0018
11229,18,52.0015
11246,15,52.0016
11265,16,52.0019
11283,19,52.0017
11301,17,52.0014
11320,14,122.0013
11337,13,122.0012
11356,12,122.0012
11374,12,122.0013
11392,13,122.0012
11410,12,122.0016
11428,16,52.0019
11447,19,52.0013
11464,13,122.001
11483,10,122.0014
11501,14,122.0015
11520,15,122.009
11537,9,122.001
11555,10,122.001
11573,10,122.006
11590,6,122.007
11609,7,122.006
11626,6,122.005
11643,5,122.005
11661,5,122.005
11678,5,122.006
11696,6,122.003
11713,3,122.003
11730,3,122.003
11748,3,122.004
11765,4,122.004
11783,4,122.004
11800,4,122.005
11819,5,122.007
11836,7,122.008
11853,8,122.008
11872,8,122.008
11889,8,122.0019
11908,19,52.0019
11926,19,52.009
11943,9,122.009
11962,9,122.001
11979,10,122.001
11998,10,122.0019
