time,distance,angle
5014,4,122.004
5031,4,122.003
5049,3,122.003
5066,3,122.003
5084,3,122.004
5101,4,122.008
5118,8,122.009
5137,9,122.007
5154,7,122.009
5172,9,122.008
5189,8,122.005
5208,5,122.006
5225,6,122.005
5242,5,122.006
5260,6,122.007
5277,7,122.004
5295,4,122.005
5312,5,122.004
5329,4,122.004
5348,4,122.008
5365,8,122.008
5383,8,122.004
5400,4,122.004
5417,4,122.006
5435,6,122.006
5453,6,122.005
5471,5,122.007
5488,7,122.008
5506,8,122.008
5524,8,122.008
5541,8,122.008
5559,8,122.008
5576,8,122.0017
5596,17,52.0017
5613,17,52.001
5632,10,122.001
5649,10,122.0012
5667,12,122.0016
5686,16,52.0015
5703,15,52.0016
5722,16,52.002
5740,20,52.0027
5760,27,52.0031
5779,31,52.0022
5796,22,52.0012
5815,12,122.0015
5833,15,122.0015
5851,15,122.0022
5870,22,52.0023
5889,23,52.0013
5906,13,122.0014
5924,14,122.0014
5943,14,122.0015
5961,15,122.0016
5979,16,52.0023
5998,23,52.0024
6017,24,52.0017
6035,17,52.0017
6053,17,52.0018
6072,18,52.0017
6090,17,52.0017
6109,17,52.0019
6127,19,52.0018
6145,18,52.0016
6163,16,52.0016
6181,16,52.0016
6200,16,52.0017
6218,17,52.0018
6236,18,52.0019
6254,19,52.0019
6273,19,52.0018
6291,18,52.0017
6309,17,52.0018
6328,18,52.0018
6346,18,52.0018
6365,18,52.002
6383,20,52.0021
6402,21,52.002
6420,20,52.002
6438,20,52.002
6457,20,52.002
6475,20,52.0019
6494,19,52.0019
6512,19,52.002
6531,20,52.002
6549,20,52.002
6567,20,52.002
6586,20,52.002
6604,20,52.002
6623,20,52.0019
6641,19,52.002
6660,20,52.002
6678,20,52.0018
6696,18,52.0019
6715,19,52.002
6733,20,52.002
6752,20,52.002
6770,20,52.0021
6789,21,52.002
6807,20,52.0018
6825,18,52.0019
6844,19,52.0019
6862,19,52.0018
6881,18,52.0019
6899,19,52.0019
6918,19,52.0018
6936,18,52.0018
6955,18,52.0018
6973,18,52.0018
6990,18,52.0017
7009,17,52.0017
7027,17,52.0016
7046,16,52.0016
7064,16,52.0018
7083,18,52.0018
7100,18,52.0018
7118,18,52.0019
7137,19,52.0018
7155,18,52.0017
7174,17,52.0015
7192,15,52.0016
7211,16,52.0016
7228,16,52.0015
7246,15,52.0015
7265,15,52.0014
7283,14,122.0014
7301,14,122.0015
7319,15,122.0015
7337,15,122.0014
7356,14,122.0014
7373,14,122.0012
7392,12,122.0013
7409,13,122.0023
7429,23,52.0022
7447,22,52.0014
7465,14,122.0022
7484,22,52.0031
7503,31,52.0031
7523,31,52.0024
7540,24,52.0016
7559,16,52.0013
7577,13,122.001
7595,10,122.0011
7613,11,122.0011
7630,11,122.009
7649,9,122.001
7666,10,122.009
7685,9,122.006
7702,6,122.007
7719,7,122.008
7737,8,122.008
7755,8,122.008
7773,8,122.005
7790,5,122.004
7808,4,122.007
7825,7,122.008
7842,8,122.005
7861,5,122.006
7878,6,122.001
7896,10,122.009
7914,9,122.009
7931,9,122.007
7949,7,122.003
7966,3,122.006
7984,6,122.006
8001,6,122.004
8018,4,122.004
8037,4,122.006
8054,6,122.006
8072,6,122.009
8089,9,122.008
8107,8,122.006
8125,6,122.006
8142,6,122.007
8160,7,122.007
8177,7,122.006
8195,6,122.0016
8214,16,52.0018
8231,18,52.001
8250,10,122.002
8268,20,52.0023
8287,23,52.0014
8305,14,122.0013
8324,13,122.0023
8342,23,52.0032
8361,32,52.0027
8380,27,52.0017
8398,17,52.0011
8416,11,122.0014
8434,14,122.0014
8453,14,122.0018
8471,18,52.0018
8489,18,52.0014
8507,14,122.0014
8525,14,122.0015
8544,15,122.0014
8561,14,122.0014
8580,14,122.0014
8598,14,122.0014
8616,14,122.0015
8634,15,122.0015
8652,15,122.0017
8671,17,52.0017
8689,17,52.0016
8708,16,52.0016
8726,16,52.0019
8744,19,52.0022
8763,22,52.002
8781,20,52.0019
8800,19,52.002
8818,20,52.0019
8837,19,52.0019
8855,19,52.0021
8873,21,52.0023
8892,23,52.0022
8910,22,52.0022
8929,22,52.0023
8947,23,52.0023
8967,23,52.0024
8985,24,52.0024
9004,24,52.0025
9023,25,52.0025
9041,25,52.0025
