time,distance,angle
5014,4,122.008
5031,8,122.008
5050,8,122.007
5067,7,122.006
5085,6,122.006
5102,6,122.005
5120,5,122.003
5137,3,122.003
5154,3,122.003
5172,3,122.005
5189,5,122.007
5207,7,122.006
5224,6,122.005
5242,5,122.005
5260,5,122.006
5277,6,122.006
5295,6,122.004
5312,4,122.006
5330,6,122.001
5348,10,122.009
5365,9,122.008
5384,8,122.008
5401,8,122.006
5419,6,122.005
5436,5,122.005
5453,5,122.006
5471,6,122.007
5489,7,122.008
5507,8,122.007
5524,7,122.006
5541,6,122.008
5560,8,122.008
5577,8,122.001
5595,10,122.001
5613,10,122.009
5630,9,122.001
5649,10,122.009
5666,9,122.002
5686,20,52.0021
5703,21,52.001
5722,10,122.0012
5739,12,122.0013
5757,13,122.0021
5777,21,52.0022
5794,22,52.0017
5813,17,52.0015
5831,15,52.0014
5850,14,122.0016
5867,16,52.0015
5885,15,52.0015
5904,15,52.0016
5922,16,52.0016
5940,16,52.0015
5958,15,52.0015
5977,15,52.0017
5995,17,52.0017
6013,17,52.0015
6031,15,52.0014
6049,14,122.0016
6068,16,52.0025
6087,25,52.0025
6105,25,52.0018
6123,18,52.0017
6141,17,52.0016
6160,16,52.0016
6178,16,52.0017
6197,17,52.002
6215,20,52.002
6234,20,52.0017
6252,17,52.0018
6270,18,52.0019
6289,19,52.0018
6306,18,52.0018
6325,18,52.0018
6343,18,52.0018
6362,18,52.0018
6380,18,52.0018
6398,18,52.0018
6417,18,52.0018
6435,18,52.0018
6454,18,52.002
6472,20,52.002
6491,20,52.0019
6509,19,52.0019
6528,19,52.0019
6546,19,52.0019
6564,19,52.0019
6583,19,52.0019
6600,19,52.002
6620,20,52.002
6638,20,52.002
6657,20,52.0019
6674,19,52.0019
6693,19,52.002
6711,20,52.0019
6729,19,52.0018
6748,18,52.0022
6767,22,52.0024
6786,24,52.002
6804,20,52.0018
6822,18,52.0018
6841,18,52.0019
6859,19,52.0019
6878,19,52.0018
6895,18,52.0018
6914,18,52.0018
6932,18,52.0018
6950,18,52.0017
6969,17,52.0018
6987,18,52.0019
7006,19,52.0017
7024,17,52.0016
7042,16,52.0016
7060,16,52.0017
7078,17,52.0017
7097,17,52.0017
7115,17,52.0019
7134,19,52.0018
7152,18,52.0015
7170,15,52.0016
7188,16,52.0016
7206,16,52.0015
7225,15,52.0014
7242,14,122.0014
7261,14,122.0015
7279,15,122.0015
7298,15,122.0017
7316,17,52.0018
7333,18,52.0016
7352,16,52.0014
7370,14,122.0014
7389,14,122.0014
7406,14,122.0023
7426,23,52.0022
7444,22,52.0014
7461,14,122.0023
7481,23,52.0022
7499,22,52.0012
7517,12,122.0011
7535,11,122.002
7554,20,52.002
7572,20,52.009
7589,9,122.009
7608,9,122.001
7625,10,122.008
7643,8,122.007
7661,7,122.006
7678,6,122.007
7696,7,122.006
7713,6,122.006
7731,6,122.007
7748,7,122.005
7767,5,122.003
7784,3,122.003
7801,3,122.008
7819,8,122.008
7836,8,122.006
7854,6,122.006
7871,6,122.003
7888,3,122.004
7906,4,122.005
7924,5,122.004
7942,4,122.006
7959,6,122.007
7976,7,122.005
7994,5,122.008
8012,8,122.009
8030,9,122.007
8047,7,122.007
8065,7,122.008
8083,8,122.009
8100,9,122.009
8118,9,122.008
8136,8,122.009
8154,9,122.001
8171,10,122.001
8189,10,122.0021
8209,21,52.0022
8226,22,52.0011
8245,11,122.001
8262,10,122.001
8281,10,122.0013
8298,13,122.0017
8317,17,52.0016
8335,16,52.0012
8353,12,122.0012
8371,12,122.0012
8389,12,122.0012
8408,12,122.0013
8425,13,122.0014
8443,14,122.0015
8462,15,122.0015
8480,15,122.0015
8498,15,122.0015
8516,15,122.0015
8535,15,122.0016
8553,16,52.0016
8570,16,52.0016
8589,16,52.0016
8607,16,52.0017
8626,17,52.0017
8644,17,52.0017
8662,17,52.0017
8680,17,52.0017
8698,17,52.0019
8717,19,52.0019
8735,19,52.0019
8754,19,52.0021
8772,21,52.0022
8791,22,52.0022
8809,22,52.0023
8827,23,52.0023
8847,23,52.0024
8865,24,52.0025
8884,25,52.0024
8902,24,52.0023
8922,23,52.0026
8940,26,52.0026
8958,26,52.0024
8978,24,52.0025
8996,25,52.0025
9015,25,52.0026
9034,26,52.0026
9053,26,52.0028
9072,28,52.003
9091,30,52.0028
9110,28,52.0026
9128,26,52.0027
9148,27,52.0027
9166,27,52.0026
9185,26,52.0028
9204,28,52.0027
9223,27,52.0024
9241,24,52.0024
9261,24,52.0025
9279,25,52.0026
9297,26,52.0025
9317,25,52.0024
9335,24,52.0023
9354,23,52.0024
9372,24,52.0023
9392,23,52.0022
9410,22,52.0021
9428,21,52.002
9447,20,52.002
9465,20,52.002
9484,20,52.002
9502,20,52.0019
9521,19,52.0018
9539,18,52.0019
9558,19,52.0018
9576,18,52.0017
9593,17,52.0017
9612,17,52.0016
9630,16,52.0016
9649,16,52.0016
9667,16,52.0018
9686,18,52.0019
9704,19,52.0016
9721,16,52.0015
9740,15,52.0015
9758,15,52.0014
9776,14,122.0018
9795,18,52.0018
9812,18,52.0014
9831,14,122.0013
9848,13,122.0013
9867,13,122.0015
9885,15,122.0015
9904,15,122.0015
9921,15,122.0024
9940,24,52.0022
9959,22,52.0012
9976,12,122.001
9995,10,122.008
10012,8,122.009
10031,9,122.009
10048,9,122.008
10065,8,122.009
10084,9,122.006
10101,6,122.004
10119,4,122.003
10136,3,122.005
10153,5,122.005
10171,5,122.005
10188,5,122.008
10207,8,122.009
10224,9,122.007
10242,7,122.007
10260,7,122.007
10277,7,122.006
10295,6,122.007
10312,7,122.006
10331,6,122.006
10348,6,122.006
10365,6,122.009
10383,9,122.0012
10401,12,122.0011
10420,11,122.0011
10437,11,122.001
10456,10,122.0011
10473,11,122.0013
10491,13,122.0013
10510,13,122.0014
10528,14,122.0017
10547,17,52.0016
10564,16,52.0014
10583,14,122.0013
10601,13,122.0013
10619,13,122.0013
10637,13,122.0012
10655,12,122.0013
10674,13,122.0014
10691,14,122.0018
10711,18,52.0019
10728,19,52.0015
10746,15,52.0016
10765,16,52.0017
10783,17,52.0016
10802,16,52.002
10820,20,52.002
10839,20,52.0017
10857,17,52.0018
10875,18,52.002
10894,20,52.0021
10912,21,52.0023
10931,23,52.0023
10950,23,52.0021
10969,21,52.0021
10987,21,52.0022
11005,22,52.0022
11024,22,52.0023
11042,23,52.0023
11062,23,52.0024
11080,24,52.0025
11099,25,52.0028
11118,28,52.0028
11137,28,52.0027
11156,27,52.0029
11175,29,52.0029
11194,29,52.0028
11213,28,52.0028
11232,28,52.0028
11251,28,52.0026
11270,26,52.0025
11288,25,52.0024
11308,24,52.0026
11326,26,52.0027
11345,27,52.0025
11364,25,52.0024
11382,24,52.0024
11402,24,52.0023
11420,23,52.0022
11439,22,52.0021
11457,21,52.002
11475,20,52.002
11494,20,52.0022
11513,22,52.0021
11532,21,52.0021
11550,21,52.0022
11569,22,52.002
11587,20,52.0018
11606,18,52.0017
11624,17,52.0019
11642,19,52.0022
11661,22,52.0019
11679,19,52.0019
11698,19,52.0022
11716,22,52.0018
11735,18,52.0016
11753,16,52.0016
11771,16,52.0015
11790,15,52.0015
11807,15,52.0014
11826,14,122.0013
11844,13,122.0013
11862,13,122.0013
11880,13,122.0013
11898,13,122.0012
11916,12,122.0014
11934,14,122.0014
11953,14,122.0012
11970,12,122.001
11988,10,122.001
12006,10,122.001
12024,10,122.001
12043,10,122.008
12060,8,122.007
12078,7,122.007
12095,7,122.007
12113,7,122.007
12131,7,122.007
12148,7,122.005
12166,5,122.003
12183,3,122.005
12200,5,122.005
12218,5,122.003
12235,3,122.005
12254,5,122.008
12271,8,122.006
12289,6,122.005
12306,5,122.005
12324,5,122.006
12342,6,122.007
12359,7,122.008
12377,8,122.008
12395,8,122.008
12412,8,122.009
12431,9,122.009
12448,9,122.009
12466,9,122.001
12484,10,122.001
12502,10,122.0012
12520,12,122.0022
12539,22,52.0022
12558,22,52.0023
12576,23,52.0023
12595,23,52.0013
12613,13,122.0014
12631,14,122.0015
12649,15,122.0014
12667,14,122.0014
12686,14,122.0015
12703,15,122.0015
12722,15,122.0015
12740,15,122.0015
12759,15,122.0015
12777,15,122.0018
12795,18,52.0019
12814,19,52.0017
12832,17,52.0016
12850,16,52.0017
12868,17,52.0017
12887,17,52.0017
12905,17,52.0018
12923,18,52.0019
12942,19,52.002
12960,20,52.0021
12979,21,52.0022
12998,22,52.0022
13017,22,52.0023
13035,23,52.0025
13053,25,52.0025
13073,25,52.0024
13091,24,52.0024
13110,24,52.0027
13129,27,52.0029
13149,29,52.0028
13167,28,52.0028
13187,28,52.0029
13205,29,52.0028
13224,28,52.0029
13243,29,52.0028
13262,28,52.0026
13281,26,52.0028
13300,28,52.0029
13319,29,52.0029
13338,29,52.0028
13357,28,52.0027
13376,27,52.0025
13394,25,52.0025
13414,25,52.0023
13432,23,52.0024
13451,24,52.0025
13470,25,52.0024
13489,24,52.0023
13507,23,52.0022
13526,22,52.0021
13544,21,52.0021
13562,21,52.002
13581,20,52.0019
13599,19,52.0021
13619,21,52.0021
13637,21,52.0018
13655,18,52.0018
13673,18,52.0019
13691,19,52.0017
13710,17,52.0016
13728,16,52.0016
13747,16,52.0018
13765,18,52.0021
13784,21,52.0017
13802,17,52.0014
13820,14,122.0014
13838,14,122.0015
13856,15,122.0015
13875,15,122.0014
13893,14,122.0016
13912,16,52.0014
13929,14,122.0013
13947,13,122.0014
13966,14,122.0014
13984,14,122.0013
14002,13,122.0011
14020,11,122.0011
14038,11,122.0011
14056,11,122.0011
14073,11,122.009
14092,9,122.009
14109,9,122.001
14128,10,122.001
14145,10,122.007
14162,7,122.007
14181,7,122.008
14198,8,122.006
14216,6,122.006
14233,6,122.005
14251,5,122.003
14268,3,122.003
14285,3,122.003
14303,3,122.004
14320,4,122.004
14339,4,122.004
14356,4,122.004
14373,4,122.004
14391,4,122.004
14408,4,122.006
14426,6,122.007
14443,7,122.006
14461,6,122.008
14479,8,122.009
14496,9,122.007
14515,7,122.008
14532,8,122.009
14550,9,122.009
14568,9,122.0013
14586,13,122.0014
14604,14,122.0013
14622,13,122.0014
14641,14,122.0023
14660,23,52.0023
14678,23,52.0016
14696,16,52.0015
14714,15,52.0012
14733,12,122.0013
14750,13,122.0013
14769,13,122.0013
14787,13,122.0015
14806,15,122.0015
14823,15,122.0015
14841,15,122.0014
14860,14,122.0014
14878,14,122.0015
14896,15,122.0016
14914,16,52.0017
14932,17,52.0017
14951,17,52.0017
14969,17,52.0017
14988,17,52.0018
15006,18,52.0019
15025,19,52.0019
15043,19,52.0019
15062,19,52.0018
15080,18,52.002
15098,20,52.0022
15117,22,52.0021
15135,21,52.0021
15154,21,52.0022
15173,22,52.0023
15192,23,52.0025
15210,25,52.0025
15229,25,52.0024
15248,24,52.0024
15266,24,52.0027
15286,27,52.0029
15304,29,52.0029
15324,29,52.0029
15343,29,52.0027
15362,27,52.0028
15381,28,52.0029
15399,29,52.0028
15419,28,52.0026
15437,26,52.0026
15457,26,52.0026
15475,26,52.0026
15494,26,52.0025
15513,25,52.0023
15532,23,52.0023
15550,23,52.0025
15569,25,52.0025
15588,25,52.0023
15606,23,52.0022
15625,22,52.0021
15643,21,52.0021
15662,21,52.0021
15681,21,52.0021
15699,21,52.002
15718,20,52.002
15736,20,52.0019
15755,19,52.002
15773,20,52.002
15792,20,52.0018
15810,18,52.0017
15828,17,52.002
15847,20,52.0021
15865,21,52.0017
15884,17,52.0016
15902,16,52.0017
15920,17,52.0017
15938,17,52.0016
15956,16,52.0019
15975,19,52.0018
15993,18,52.0015
16012,15,52.0015
16030,15,52.0015
16048,15,52.0014
16066,14,122.0013
16084,13,122.0014
16103,14,122.0013
16120,13,122.0012
16139,12,122.0012
16157,12,122.0011
16175,11,122.0012
16193,12,122.0013
16210,13,122.001
16229,10,122.0011
16247,11,122.0011
16265,11,122.001
16283,10,122.006
16301,6,122.004
16318,4,122.006
16335,6,122.006
16353,6,122.003
16370,3,122.003
16388,3,122.003
16405,3,122.003
16422,3,122.005
