time,distance,angle
5014,4,122.004
5031,4,122.004
5049,4,122.004
5066,4,122.004
5084,4,122.004
5101,4,122.004
5118,4,122.004
5136,4,122.004
5153,4,122.004
5171,4,122.004
5188,4,122.004
5206,4,122.005
5223,5,122.007
5240,7,122.006
5258,6,122.005
5276,5,122.005
5294,5,122.005
5311,5,122.005
5328,5,122.003
5346,3,122.004
5363,4,122.005
5381,5,122.005
5398,5,122.004
5415,4,122.004
5433,4,122.006
5451,6,122.006
5469,6,122.005
5486,5,122.007
5504,7,122.008
5521,8,122.008
5539,8,122.007
5557,7,122.007
5574,7,122.009
5593,9,122.009
5610,9,122.007
5627,7,122.008
5646,8,122.009
5663,9,122.009
5681,9,122.009
5698,9,122.009
5716,9,122.009
5734,9,122.008
5751,8,122.009
5770,9,122.001
5787,10,116.0011
5806,11,110.0012
5823,12,104.0021
5842,21,52.0029
5862,29,52.0023
5879,23,52.0016
5898,16,84.0023
5917,23,52.0022
5935,22,52.0012
5953,12,108.0012
5971,12,105.0012
5989,12,105.0012
6007,12,105.0013
6025,13,98.0013
6043,13,99.0012
6062,12,105.0013
6079,13,98.0014
6097,14,92.0015
6116,15,87.0015
6134,15,87.0015
6152,15,87.0014
6170,14,93.0014
6189,14,93.0014
6206,14,93.0015
6224,15,87.0015
6243,15,87.0016
6260,16,81.0016
6279,16,81.0017
6297,17,75.0018
6316,18,69.0018
6334,18,69.0024
6353,24,52.0023
6371,23,52.002
6390,20,59.002
6409,20,57.0017
6426,17,77.0017
6445,17,75.0018
6463,18,69.0019
6481,19,63.0019
6500,19,63.0019
6518,19,63.0019
6537,19,63.0019
6555,19,63.0018
6574,18,70.002
6592,20,57.0021
6610,21,52.002
6629,20,58.002
6647,20,57.002
6666,20,57.002
6684,20,57.0021
6703,21,52.0021
6721,21,52.002
6739,20,58.002
6758,20,57.0021
6776,21,52.002
6795,20,58.0021
6814,21,52.0022
6833,22,52.0022
6851,22,52.0023
6870,23,52.0024
6888,24,52.0022
6906,22,52.0021
6925,21,52.0021
6944,21,52.0021
6963,21,52.002
6981,20,58.002
7000,20,57.002
7018,20,57.002
7036,20,57.002
7055,20,57.002
7073,20,57.0019
7092,19,64.0019
7110,19,63.0019
7129,19,63.0019
7147,19,63.0019
7164,19,63.0019
7183,19,63.002
7201,20,57.0021
7221,21,52.002
7239,20,58.0019
7258,19,64.0019
7276,19,63.0019
7293,19,63.0018
7312,18,70.0017
7330,17,76.002
7349,20,56.002
7367,20,57.0023
7387,23,52.0023
7405,23,52.0018
7424,18,71.0019
7442,19,63.0017
7459,17,76.0024
7479,24,52.0024
7497,24,52.0016
7516,16,84.0016
7534,16,81.0023
7553,23,52.0022
7571,22,52.0017
7589,17,77.0025
7608,25,52.0031
7627,31,52.0023
7646,23,52.0014
7664,14,96.0014
7682,14,93.0014
7700,14,93.0014
7718,14,93.0014
7736,14,93.0014
7754,14,93.0015
7773,15,87.0014
7790,14,93.0012
7809,12,105.0013
7827,13,98.0015
7844,15,87.0014
7863,14,93.0013
7881,13,99.0011
7899,11,111.0011
7917,11,111.0021
7936,21,52.0023
7954,23,52.0023
7973,23,52.002
7991,20,59.002
8010,20,57.003
8029,30,52.0021
8047,21,55.0013
8066,13,101.0013
8083,13,99.0011
8101,11,111.009
8119,9,122.0011
8137,11,110.0011
8155,11,111.008
8172,8,122.008
8190,8,122.009
8208,9,122.009
8225,9,122.008
8244,8,122.007
8261,7,122.007
8279,7,122.0012
8297,12,103.0011
8314,11,111.007
8332,7,122.006
8350,6,122.006
8368,6,122.007
8385,7,122.008
8402,8,122.001
8421,10,116.0011
8438,11,110.0011
8457,11,111.008
8474,8,122.006
8492,6,122.006
8509,6,122.005
8527,5,122.006
8545,6,122.007
