time,distance,angle
5014,4,122.009
5032,9,121.009
5050,9,122.008
5067,8,122.008
5085,8,122.008
5103,8,122.007
5121,7,122.006
5138,6,122.005
5155,5,122.005
5173,5,122.005
5190,5,122.007
5209,7,122.006
5226,6,122.006
5243,6,122.006
5261,6,122.005
5278,5,122.006
5296,6,122.007
5313,7,122.006
5331,6,122.007
5349,7,122.008
5366,8,122.008
5385,8,122.008
5402,8,122.007
5420,7,122.008
5437,8,122.008
5455,8,122.009
5473,9,122.009
5490,9,122.009
5509,9,122.0011
5526,11,110.0021
5545,21,52.0029
5564,29,52.0021
5582,21,55.0021
5602,21,52.0029
5620,29,52.0029
5640,29,52.0021
5657,21,55.0011
5676,11,114.001
5693,10,117.001
5711,10,117.0012
5730,12,104.0012
5747,12,105.0011
5766,11,111.0012
5783,12,104.0011
5801,11,111.0011
5819,11,111.0012
5837,12,104.0011
5856,11,111.0011
5873,11,111.0014
5892,14,91.0015
5910,15,87.0014
5927,14,93.0014
5946,14,93.0014
5964,14,93.0015
5982,15,87.0016
6000,16,81.0017
6019,17,75.0019
6037,19,63.0017
6055,17,76.0018
6074,18,69.0021
6092,21,52.002
6111,20,58.0025
6130,25,52.0029
6149,29,52.003
6168,30,52.003
6187,30,52.0029
6206,29,52.003
6225,30,52.0029
6244,29,52.0028
6263,28,52.0025
6282,25,52.0025
6300,25,52.0028
6320,28,52.0029
6338,29,52.0028
6358,28,52.0029
6376,29,52.0029
6395,29,52.003
6415,30,52.003
6433,30,52.0028
6453,28,52.0031
6471,31,52.003
6491,30,52.0028
6509,28,52.0026
6529,26,52.0028
6547,28,52.0033
6566,33,52.0029
6585,29,52.0027
6604,27,52.0027
6623,27,52.0026
6642,26,52.0026
6661,26,52.0026
6679,26,52.0026
6699,26,52.0027
6717,27,52.0026
6736,26,52.0028
6755,28,52.0029
6774,29,52.0027
6793,27,52.0026
6811,26,52.0024
6831,24,52.0028
6849,28,52.003
6868,30,52.0029
6888,29,52.0029
6906,29,52.0029
6926,29,52.003
6944,30,52.0031
6964,31,52.0029
6982,29,52.0029
7002,29,52.0029
7021,29,52.0028
7040,28,52.0027
7058,27,52.0029
7077,29,52.0029
7097,29,52.003
7115,30,52.0029
7135,29,52.0029
7153,29,52.003
7173,30,52.003
7191,30,52.0026
7209,26,52.0022
7229,22,52.0021
7247,21,52.002
7266,20,58.0018
7284,18,70.0018
7302,18,69.0017
7320,17,76.0017
7339,17,75.0016
7357,16,82.0014
7375,14,93.0014
7393,14,93.0014
7411,14,93.0014
7429,14,93.0014
7447,14,93.0014
7465,14,93.0012
7483,12,105.0011
7501,11,111.0011
7519,11,111.001
7537,10,117.0012
7555,12,104.0022
7574,22,52.0029
7593,29,52.002
7611,20,61.002
7630,20,57.002
7648,20,57.0012
7666,12,108.009
7684,9,122.008
7701,8,122.007
7718,7,122.006
7737,6,122.006
7754,6,122.005
7772,5,122.004
7789,4,122.006
7806,6,122.008
7825,8,122.008
7842,8,122.007
7860,7,122.006
7877,6,122.006
7896,6,122.006
7913,6,122.004
7930,4,122.0017
7949,17,71.0016
7966,16,82.006
7985,6,122.008
8002,8,122.007
8019,7,122.005
8037,5,122.005
8054,5,122.007
8073,7,122.008
8090,8,122.007
8108,7,122.007
8125,7,122.008
8143,8,122.009
8161,9,122.009
8178,9,122.001
8197,10,116.0011
8214,11,110.002
8233,20,54.0029
8253,29,52.0029
8271,29,52.002
8290,20,61.002
8308,20,57.0023
8327,23,52.0014
8345,14,96.0011
8363,11,112.001
8381,10,117.0012
8398,12,104.0011
8417,11,111.0012
8434,12,104.0013
8453,13,98.0011
8471,11,111.0012
8488,12,104.0012
8507,12,105.0022
8526,22,52.0023
8544,23,52.0014
8562,14,96.0015
8581,15,87.0014
