time,distance,angle
5014,4,122.008
5031,8,122.008
5050,8,122.007
5067,7,122.007
5085,7,122.006
5102,6,122.005
5120,5,122.004
5137,4,122.004
5154,4,122.004
5172,4,122.004
5189,4,122.006
5208,6,122.006
5225,6,122.006
5242,6,122.007
5260,7,122.006
5277,6,122.005
5295,5,122.006
5313,6,122.008
5330,8,122.007
5348,7,122.005
5365,5,122.005
5383,5,122.006
5400,6,122.006
5419,6,122.005
5436,5,122.007
5453,7,122.009
5471,9,122.008
5489,8,122.009
5507,9,122.0011
5525,11,110.0012
5542,12,104.0013
5561,13,98.0021
5580,21,52.0029
5599,29,52.0029
5618,29,52.0029
5637,29,52.0021
5655,21,55.0012
5672,12,108.0011
5691,11,111.0011
5708,11,111.0011
5727,11,111.0012
5745,12,104.0012
5763,12,105.0012
5781,12,105.0013
5798,13,98.0014
5817,14,92.0015
5835,15,87.0013
5853,13,99.0012
5871,12,105.0014
5890,14,92.0014
5907,14,93.0014
5925,14,93.0017
5944,17,74.0017
5962,17,75.0016
5981,16,82.0015
5998,15,87.0015
6017,15,87.0016
6035,16,81.0018
6053,18,69.0021
6072,21,52.0024
6090,24,52.0023
6110,23,52.0025
6128,25,52.0029
6148,29,52.0029
6166,29,52.0029
6185,29,52.0029
6204,29,52.0029
6223,29,52.0025
6242,25,52.0024
6260,24,52.0027
6280,27,52.0029
6298,29,52.0029
6318,29,52.0029
6336,29,52.0029
6355,29,52.0029
6374,29,52.0028
6393,28,52.0027
6412,27,52.0025
6431,25,52.0029
6450,29,52.0031
6469,31,52.0028
6488,28,52.0028
6507,28,52.0029
6525,29,52.0029
6545,29,52.0028
6563,28,52.0028
6583,28,52.0029
6601,29,52.0026
6621,26,52.0023
6639,23,52.0024
6658,24,52.0024
6676,24,52.0024
6695,24,52.0024
6714,24,52.0024
6732,24,52.0024
6751,24,52.0026
6770,26,52.0029
6789,29,52.0028
6808,28,52.0028
6827,28,52.0029
6846,29,52.0029
6864,29,52.0026
6884,26,52.0026
6902,26,52.0027
6922,27,52.0025
6940,25,52.0027
6959,27,52.0029
6978,29,52.0028
6996,28,52.0028
7016,28,52.0029
7034,29,52.0029
7054,29,52.0029
7072,29,52.0029
7092,29,52.0029
7111,29,52.0029
7130,29,52.0029
7149,29,52.0029
7168,29,52.0029
7187,29,52.0029
7205,29,52.0029
7225,29,52.0028
7243,28,52.0029
7263,29,52.0026
7281,26,52.0022
7300,22,52.0022
7318,22,52.0021
7336,21,52.0018
7355,18,71.0016
7373,16,82.0017
7392,17,75.0016
7409,16,82.0014
7428,14,93.0014
7446,14,93.0015
7463,15,87.0016
7482,16,81.0015
7500,15,87.0013
7518,13,99.0012
7536,12,105.0012
7555,12,105.0012
7572,12,105.0011
7590,11,111.0011
7608,11,111.0021
7627,21,52.0029
7646,29,52.0029
7665,29,52.0021
7684,21,54.0011
7701,11,115.0011
7719,11,111.009
7737,9,122.006
7754,6,122.006
7772,6,122.007
7789,7,122.006
7808,6,122.006
7825,6,122.006
7842,6,122.007
7860,7,122.006
7877,6,122.004
7895,4,122.005
7912,5,122.006
7930,6,122.005
7948,5,122.006
7965,6,122.006
7983,6,122.005
8000,5,122.006
8017,6,122.007
8036,7,122.006
8053,6,122.005
8071,5,122.006
8088,6,122.007
8105,7,122.007
8124,7,122.009
8141,9,122.009
8159,9,122.007
8176,7,122.0018
8196,18,66.0019
8213,19,63.002
8232,20,57.0022
8251,22,52.0021
8269,21,52.0018
8287,18,71.0019
8306,19,63.0023
8325,23,52.0015
8343,15,90.0012
8360,12,106.0013
8379,13,98.0012
8396,12,105.0012
8415,12,105.0012
8432,12,105.001
8451,10,117.0012
8469,12,104.0014
8486,14,92.0013
8505,13,99.0013
8523,13,99.0014
8541,14,92.0014
8559,14,93.0014
8578,14,93.0016
8596,16,81.0019
8614,19,62.0017
8632,17,76.0016
8650,16,82.0017
8669,17,75.0017
8687,17,75.0017
8706,17,75.002
8724,20,56.002
8742,20,57.0021
8761,21,52.0023
8779,23,52.0025
8799,25,52.0029
8817,29,52.0028
8837,28,52.0029
8855,29,52.003
8875,30,52.0029
8893,29,52.0028
8912,28,52.0028
8931,28,52.0028
8950,28,52.0029
8969,29,52.0029
8988,29,52.0029
9007,29,52.0029
9026,29,52.0029
9044,29,52.0031
9064,31,52.0031
9083,31,52.003
9102,30,52.0029
9121,29,52.0026
9140,26,52.0025
9159,25,52.0027
9178,27,52.0028
9197,28,52.0025
9216,25,52.0025
9234,25,52.0028
9253,28,52.0031
9273,31,52.0033
9291,33,52.0033
9311,33,52.0032
9330,32,52.003
9349,30,52.0028
9368,28,52.0025
9387,25,52.0025
9405,25,52.0028
9424,28,52.0031
9444,31,52.0031
9462,31,52.0027
9482,27,52.0024
9500,24,52.0024
9519,24,52.0026
9538,26,52.003
9556,30,52.003
9576,30,52.0032
9595,32,52.0032
9614,32,52.0029
9633,29,52.0029
9652,29,52.0029
9671,29,52.0028
9690,28,52.0027
9709,27,52.0029
9728,29,52.0029
9747,29,52.003
9765,30,52.0029
9785,29,52.0028
9803,28,52.0029
9823,29,52.0027
9841,27,52.0023
9861,23,52.0021
9879,21,52.0019
9897,19,64.0018
9915,18,70.0016
9933,16,82.0016
9952,16,81.0016
9970,16,81.0015
9988,15,87.0014
10006,14,93.0013
10024,13,99.0013
10042,13,99.0012
10060,12,105.0012
10079,12,105.0013
10096,13,98.0013
10115,13,99.0012
10133,12,105.0011
10150,11,111.0011
10169,11,111.002
10187,20,54.0022
10206,22,52.0022
10225,22,52.0029
10244,29,52.0029
10263,29,52.0025
10281,25,52.0015
10299,15,90.009
10317,9,122.008
10335,8,122.008
10352,8,122.007
10370,7,122.007
10388,7,122.006
10405,6,122.007
10423,7,122.007
10440,7,122.007
10459,7,122.005
10476,5,122.004
10493,4,122.005
10511,5,122.005
10528,5,122.005
10546,5,122.006
10563,6,122.007
10582,7,122.007
10599,7,122.006
10616,6,122.004
10634,4,122.005
10651,5,122.006
10670,6,122.007
10687,7,122.008
10704,8,122.008
10723,8,122.007
10740,7,122.007
10758,7,122.008
10776,8,122.009
10793,9,122.0011
10812,11,110.0012
10829,12,104.0014
10848,14,92.0023
10867,23,52.003
10886,30,52.0029
10905,29,52.0029
10925,29,52.002
10942,20,61.0011
10960,11,114.0011
10978,11,111.0011
10996,11,111.0013
11015,13,98.0012
11032,12,105.0011
11051,11,111.0012
11069,12,104.0013
11086,13,98.0013
11105,13,99.0014
11123,14,92.0013
11141,13,99.0012
11159,12,105.0014
11177,14,92.0014
11195,14,93.0013
11213,13,99.0014
11232,14,92.0015
11250,15,87.0015
11268,15,87.0016
11286,16,81.0016
11304,16,81.0015
11323,15,87.0019
11341,19,62.0019
11360,19,63.0019
11378,19,63.0022
11397,22,52.0023
11416,23,52.0027
11435,27,52.0029
11454,29,52.0028
11472,28,52.0029
11492,29,52.0029
11511,29,52.0028
11530,28,52.0029
11549,29,52.0029
11568,29,52.0029
11587,29,52.003
11606,30,52.0029
11625,29,52.0028
11644,28,52.0029
11663,29,52.0029
11682,29,52.0031
11701,31,52.0031
11720,31,52.003
11740,30,52.0028
11758,28,52.0025
11777,25,52.0024
11796,24,52.0026
11814,26,52.0027
11834,27,52.0026
11852,26,52.0028
11872,28,52.0029
11890,29,52.0031
11910,31,52.0033
11929,33,52.0034
11949,34,52.0032
11968,32,52.003
11986,30,52.0031
12006,31,52.0033
12025,33,52.0033
12045,33,52.0031
12063,31,52.0028
12083,28,52.0027
12101,27,52.0026
12121,26,52.0029
12139,29,52.0031
12158,31,52.0026
12177,26,52.0024
12196,24,52.0027
12215,27,52.0029
12234,29,52.003
12254,30,52.003
12272,30,52.0032
12292,32,52.0032
12311,32,52.0032
12331,32,52.0032
12349,32,52.0032
12368,32,52.003
12387,30,52.0027
12406,27,52.0029
12426,29,52.0029
12444,29,52.0029
12464,29,52.003
12482,30,52.0029
12502,29,52.0028
12520,28,52.0027
12539,27,52.0023
12558,23,52.002
12576,20,59.0017
12595,17,77.0019
12613,19,63.0019
12632,19,63.0016
12650,16,83.0015
12667,15,87.0022
12687,22,52.0029
12706,29,52.0021
12724,21,55.0013
12742,13,102.0013
12761,13,99.0013
12778,13,99.0012
12796,12,105.0012
12814,12,105.0013
12832,13,98.0013
12851,13,99.0013
12868,13,99.0013
12887,13,99.0014
12905,14,92.0023
12923,23,52.002
12942,20,59.0011
12959,11,114.0011
12978,11,111.009
12995,9,122.006
13014,6,122.006
13031,6,122.006
13048,6,122.005
13066,5,122.005
13083,5,122.005
13101,5,122.007
13119,7,122.008
13136,8,122.007
13154,7,122.005
13171,5,122.006
13190,6,122.006
13207,6,122.006
13224,6,122.008
13242,8,122.006
13260,6,122.005
13278,5,122.006
13295,6,122.007
13313,7,122.006
13331,6,122.007
13348,7,122.008
13366,8,122.008
13384,8,122.008
13402,8,122.007
13419,7,122.001
13437,10,115.0011
13455,11,110.001
13473,10,117.001
13491,10,117.001
13509,10,117.0011
13528,11,110.0012
13545,12,104.002
13564,20,55.0028
13583,28,52.0029
13602,29,52.0029
13622,29,52.002
13639,20,61.0012
13658,12,107.001
13675,10,117.009
13693,9,122.0011
13711,11,110.0011
13729,11,111.0012
13748,12,104.0014
13765,14,92.0014
13784,14,93.0013
13802,13,99.0012
13819,12,105.0012
13838,12,105.0013
13856,13,98.0014
13875,14,92.0015
13892,15,87.0014
13911,14,93.0014
13929,14,93.0015
13947,15,87.0015
13965,15,87.0016
13983,16,81.0015
14002,15,87.0016
14020,16,81.0018
14039,18,69.0018
14057,18,69.002
14075,20,57.0022
14094,22,52.0022
14112,22,52.0026
14132,26,52.0029
14150,29,52.0028
14170,28,52.0028
14189,28,52.003
14208,30,52.0029
14227,29,52.0028
14245,28,52.0029
14265,29,52.0029
14283,29,52.0029
14303,29,52.0029
14322,29,52.0028
14341,28,52.0028
14360,28,52.0028
14379,28,52.0031
14398,31,52.0031
14416,31,52.003
14436,30,52.0028
14455,28,52.0026
14474,26,52.0025
14492,25,52.0024
14512,24,52.0025
14530,25,52.0027
14550,27,52.0028
14568,28,52.0031
14587,31,52.0034
14607,34,52.0034
14626,34,52.0032
14645,32,52.003
14664,30,52.003
14684,30,52.0032
14702,32,52.0034
14722,34,52.0032
14741,32,52.0029
14760,29,52.0028
14779,28,52.0027
14798,27,52.0024
14817,24,52.0024
14835,24,52.0025
14855,25,52.0025
14873,25,52.0028
14893,28,52.003
14911,30,52.0031
14930,31,52.0031
14950,31,52.0028
14968,28,52.0029
14988,29,52.0029
15006,29,52.003
15026,30,52.003
15044,30,52.0029
15064,29,52.003
15083,30,52.0029
15101,29,52.0029
15121,29,52.0029
15139,29,52.0029
15159,29,52.003
15178,30,52.003
15197,30,52.0029
15216,29,52.0025
15235,25,52.002
15253,20,59.0018
15271,18,70.0017
15290,17,76.0017
15308,17,75.0016
15326,16,82.0016
15344,16,81.0016
15363,16,81.0015
15381,15,87.0015
15399,15,87.0013
15417,13,99.0013
15435,13,99.0013
15454,13,99.0012
15471,12,105.0013
15490,13,98.0013
15507,13,99.0011
15525,11,111.0011
15543,11,111.0011
15561,11,111.0011
15580,11,111.0014
15598,14,91.0022
15617,22,52.0029
15636,29,52.0029
15654,29,52.0021
15673,21,54.0012
15691,12,108.001
15709,10,117.009
15726,9,122.008
15745,8,122.006
15762,6,122.005
15779,5,122.006
15797,6,122.005
15814,5,122.006
15833,6,122.007
15850,7,122.006
15867,6,122.006
15885,6,122.005
15902,5,122.005
15921,5,122.006
15938,6,122.006
15955,6,122.007
15973,7,122.006
15990,6,122.007
16009,7,122.006
16026,6,122.005
16044,5,122.007
16061,7,122.006
16078,6,122.005
16097,5,122.005
16114,5,122.005
16132,5,122.007
16149,7,122.008
16167,8,122.008
16185,8,122.009
16202,9,122.001
16221,10,116.002
16240,20,54.0022
16258,22,52.0021
16277,21,52.0028
16295,28,52.0029
16315,29,52.0029
16334,29,52.0021
16352,21,55.0011
16370,11,114.0011
16388,11,111.0011
16406,11,111.0011
16424,11,111.0013
16442,13,98.0012
16460,12,105.0011
16478,11,111.0013
16496,13,98.0014
