time,distance,angle
5015,21,105.0021
5033,21,64.0021
5052,21,66.0021
5070,21,66.0021
5089,21,66.0021
5107,21,66.0023
5126,23,60.0025
5145,25,54.0025
5164,25,54.0024
5182,24,58.0022
5200,22,64.0022
5219,22,63.0022
5238,22,63.0024
5257,24,57.0023
5275,23,61.0021
5294,21,67.0022
5312,22,63.0021
5330,21,67.0022
5350,22,63.0024
5368,24,57.0023
5387,23,61.0024
5405,24,57.0023
5424,23,61.0021
5443,21,67.0021
5462,21,66.0023
5480,23,60.0023
5498,23,60.0021
5517,21,67.0021
5535,21,66.002
5554,20,70.002
5572,20,69.002
5591,20,69.0021
5609,21,66.0022
5628,22,63.0021
5647,21,67.002
5665,20,70.0021
5684,21,66.002
5702,20,70.002
5721,20,69.0019
5739,19,73.0019
5757,19,72.0019
5776,19,72.0019
5794,19,72.0019
5812,19,72.0018
5830,18,76.0018
5849,18,75.0019
5867,19,72.0018
5885,18,76.0018
5904,18,75.002
5922,20,69.0021
5941,21,66.0021
5959,21,66.002
5978,20,70.0018
5996,18,76.0017
6014,17,79.0019
6033,19,72.0019
6051,19,72.0019
6070,19,72.0019
6088,19,72.0018
6107,18,76.0018
6125,18,75.0017
6144,17,79.0019
6162,19,72.0019
6180,19,72.0017
6198,17,79.0017
6216,17,78.0018
6235,18,75.0018
6253,18,75.0017
6272,17,79.0017
6290,17,78.0019
6308,19,72.0019
6327,19,72.0017
6345,17,79.0018
6364,18,75.0018
6381,18,75.0016
6400,16,82.0017
6418,17,78.0018
6436,18,75.0018
6455,18,75.0016
6473,16,82.0017
6492,17,78.0025
6510,25,53.0024
6529,24,58.0016
6547,16,83.0018
6565,18,75.0018
6584,18,75.0016
6601,16,82.0015
6620,15,85.0015
6638,15,84.0024
6658,24,56.0026
6676,26,52.0026
6694,26,52.0033
6714,33,52.0025
6732,25,56.0016
6751,16,83.0016
6769,16,81.0015
6787,15,85.0014
6805,14,92.0014
6823,14,93.0015
6841,15,89.0015
6859,15,90.0015
6878,15,90.0016
6896,16,82.0016
6914,16,81.0015
6932,15,85.0014
6950,14,92.0015
6969,15,89.0016
6986,16,82.0016
7005,16,81.0016
7023,16,81.0015
7042,15,85.0015
7059,15,84.0016
7077,16,81.0023
7097,23,59.0022
7115,22,64.0016
7133,16,83.0017
7151,17,78.0026
7171,26,52.0031
7190,31,52.0021
7207,21,69.0022
7227,22,63.0022
7245,22,63.0014
7263,14,94.0013
7281,13,96.0012
7300,12,99.0012
7317,12,99.0012
7335,12,99.0012
7353,12,99.0012
7371,12,99.001
7389,10,105.009
7407,9,108.001
7425,10,104.001
7443,10,105.001
7460,10,105.009
7478,9,108.008
7496,8,111.007
7514,7,114.001
7531,10,104.0012
7549,12,98.009
7567,9,108.008
7585,8,111.007
7603,7,114.006
7620,6,117.008
7638,8,110.007
7656,7,114.005
7673,5,120.007
7691,7,113.008
7708,8,110.008
7727,8,111.008
7744,8,111.006
7761,6,117.006
7779,6,117.006
7796,6,117.006
7814,6,117.006
7832,6,117.006
7849,6,117.007
7867,7,113.007
7884,7,114.007
7902,7,114.006
7919,6,117.007
7938,7,113.007
7955,7,114.006
7972,6,117.007
7990,7,113.006
8008,6,117.009
8026,9,107.001
8043,10,104.008
8061,8,111.001
8079,10,104.009
8097,9,108.008
8115,8,111.008
8132,8,111.009
8151,9,107.009
8168,9,108.009
8185,9,108.001
8204,10,104.001
8221,10,105.001
8240,10,105.001
8257,10,105.001
8275,10,105.001
8293,10,105.0012
8311,12,98.0014
8330,14,92.0014
8347,14,93.0024
8367,24,55.0032
8386,32,52.0023
8404,23,62.0017
8422,17,80.0017
8440,17,78.0022
8460,22,62.0021
8477,21,67.0014
8496,14,94.0016
8514,16,81.0017
8532,17,78.0017
8551,17,78.0017
8568,17,78.0014
8587,14,93.0015
8605,15,89.0015
8624,15,89.0023
8642,23,59.0024
8660,24,57.0015
8679,15,86.0016
8697,16,81.0017
8715,17,78.0025
8734,25,53.0025
8753,25,54.0018
8771,18,77.0018
8790,18,75.0017
8808,17,79.0019
8826,19,72.0021
8845,21,66.0019
8863,19,73.0016
8882,16,82.0017
8899,17,78.0018
8918,18,75.0019
8937,19,72.002
8955,20,69.002
8974,20,69.0019
8992,19,73.0026
9011,26,52.0025
9029,25,55.0018
9048,18,77.0019
9066,19,72.0019
9084,19,72.0019
9103,19,72.0018
9121,18,76.0017
9140,17,79.0018
9158,18,75.0019
9177,19,72.002
9195,20,69.0019
9213,19,73.0017
9232,17,79.0018
9250,18,75.0018
9269,18,75.0018
9286,18,75.0018
9305,18,75.0018
9323,18,75.0018
9341,18,75.0018
9360,18,75.0019
9378,19,72.0019
9397,19,72.002
9415,20,69.0019
9434,19,73.0018
9452,18,76.0019
9470,19,72.0019
9489,19,72.0019
9507,19,72.0018
9526,18,76.0019
9544,19,72.002
9563,20,69.002
9581,20,69.002
9600,20,69.0021
9618,21,66.002
9636,20,70.0019
9655,19,73.002
9673,20,69.0021
9692,21,66.0021
9710,21,66.002
9729,20,70.002
9747,20,69.0022
9766,22,63.0022
9785,22,63.0022
9803,22,63.0021
9822,21,67.0021
9840,21,66.0021
9859,21,66.002
9877,20,70.0021
9895,21,66.0021
9914,21,66.002
9932,20,70.0022
9951,22,63.0023
9970,23,60.0022
9989,22,64.0022
10007,22,63.0022
10025,22,63.0023
10044,23,60.0023
10062,23,60.0022
10082,22,64.0021
10100,21,67.0021
10119,21,66.0022
10137,22,63.0022
10156,22,63.0021
10174,21,67.0021
10193,21,66.0022
10212,22,63.0023
10230,23,60.0022
10249,22,64.0021
10267,21,67.0021
10286,21,66.0023
10305,23,60.0023
10323,23,60.0021
10342,21,67.0021
10360,21,66.002
10379,20,70.0021
10397,21,66.0021
10416,21,66.0021
10435,21,66.0022
10454,22,63.0021
10472,21,67.0021
10490,21,66.002
10509,20,70.0021
10527,21,66.0021
10546,21,66.0021
10564,21,66.0021
10583,21,66.0021
10601,21,66.002
10619,20,70.002
10639,20,69.002
10657,20,69.002
10676,20,69.002
10694,20,69.002
10713,20,69.002
10731,20,69.0021
10749,21,66.0021
10768,21,66.0018
10786,18,76.0018
10805,18,75.0019
10823,19,72.002
10842,20,69.0019
10860,19,73.0019
10878,19,72.0019
10897,19,72.0018
10915,18,76.0018
10934,18,75.0019
10952,19,72.0019
10971,19,72.002
10989,20,69.002
11008,20,69.0019
11026,19,73.0019
11044,19,72.0018
11063,18,76.0018
11081,18,75.0017
11100,17,79.002
11118,20,69.002
11137,20,69.0018
11155,18,76.0018
11173,18,75.0019
11192,19,72.0019
11210,19,72.0018
11229,18,76.0019
11247,19,72.0019
11266,19,72.0017
11284,17,79.0019
11302,19,72.0019
11321,19,72.0018
11339,18,76.0021
11358,21,66.002
11376,20,70.0018
11395,18,76.0018
11413,18,75.0025
11432,25,53.0025
11451,25,54.0017
11469,17,80.0018
11488,18,75.0018
11505,18,75.0025
11525,25,53.0025
11543,25,54.0017
11561,17,80.0017
11580,17,78.0017
11598,17,78.0024
11618,24,56.0026
11636,26,52.0019
11655,19,74.0018
11673,18,76.0019
11692,19,72.0026
11710,26,52.0032
11729,32,52.0024
11748,24,59.0018
11766,18,77.0018
11785,18,75.0018
11803,18,75.0025
11823,25,53.0024
11840,24,58.0017
11858,17,80.0018
11877,18,75.0018
11895,18,75.0018
11914,18,75.0017
11932,17,79.0018
11951,18,75.0018
11969,18,75.0025
11988,25,53.0025
12007,25,54.0018
12025,18,77.0024
12044,24,56.0024
12062,24,57.0018
12081,18,77.0017
12099,17,79.0018
12118,18,75.0018
12136,18,75.0016
12154,16,82.0018
12173,18,75.0018
12191,18,75.0018
12210,18,75.0019
12228,19,72.0018
12247,18,76.0018
12265,18,75.0019
12283,19,72.0018
12302,18,76.0016
12319,16,82.0018
12338,18,75.0018
12356,18,75.0016
12375,16,82.0016
12393,16,81.0016
12411,16,81.0018
12430,18,75.0018
12448,18,75.0018
12467,18,75.0018
12485,18,75.0024
12504,24,56.0025
12522,25,54.0019
12540,19,74.0018
12559,18,76.0024
12578,24,56.0024
12597,24,57.0024
12615,24,57.0024
12634,24,57.0024
12653,24,57.0025
12672,25,54.0016
12690,16,83.0016
12708,16,81.0016
12726,16,81.0017
12744,17,78.0017
12763,17,78.0015
12781,15,85.0015
12800,15,84.0016
12818,16,81.0017
12835,17,78.0015
12854,15,85.0016
12872,16,81.0017
12891,17,78.0016
12909,16,82.0015
12926,15,85.0015
12945,15,84.0014
12963,14,92.0015
12982,15,89.0017
13000,17,78.0017
13018,17,78.0016
13036,16,82.0016
13054,16,81.0014
13073,14,93.0015
13091,15,89.0023
13110,23,59.0023
13128,23,60.0015
13147,15,86.0024
13166,24,56.0032
13185,32,52.0023
13203,23,62.0023
13222,23,60.0021
13240,21,67.0013
13258,13,97.0014
13277,14,92.0013
13294,13,96.0011
13313,11,102.001
13330,10,105.001
13348,10,105.0011
13367,11,101.001
13384,10,105.009
13403,9,108.001
13420,10,104.001
13438,10,105.009
13456,9,108.009
13473,9,108.001
13492,10,104.001
13509,10,105.001
13528,10,105.001
13546,10,105.009
13563,9,108.007
13581,7,114.008
13599,8,110.008
13617,8,111.008
13634,8,111.009
13651,9,107.001
13670,10,104.0011
13688,11,101.0011
13706,11,102.001
13724,10,105.008
13742,8,111.007
13759,7,114.009
13777,9,107.008
13795,8,111.007
13812,7,114.009
13831,9,107.009
13848,9,108.009
13865,9,108.009
13884,9,108.007
13901,7,114.009
13919,9,107.001
13937,10,104.008
13955,8,111.008
13972,8,111.009
13990,9,107.009
14008,9,108.008
14026,8,111.009
14044,9,107.0011
14062,11,101.0011
14080,11,102.0011
14098,11,102.0011
14115,11,102.001
14134,10,105.0011
14152,11,101.0012
14170,12,98.0013
14188,13,95.0013
14206,13,96.0022
14225,22,62.0031
14244,31,52.003
14264,30,52.0023
14281,23,62.0025
14301,25,54.0025
14319,25,54.0016
14338,16,83.0016
14356,16,81.0016
14373,16,81.0015
14392,15,85.0014
14410,14,92.0015
