time,distance,angle
5014,4,122.004
5031,4,115.004
5049,4,122.004
5066,4,122.004
5084,4,122.004
5101,4,122.004
5118,4,122.004
5136,4,122.008
5154,8,110.0012
5172,12,98.008
5189,8,111.004
5207,4,122.005
5224,5,119.006
5242,6,116.004
5260,4,122.004
5277,4,122.004
5295,4,122.004
5312,4,122.007
5329,7,113.009
5347,9,107.007
5365,7,114.006
5383,6,117.006
5400,6,117.001
5419,10,104.0011
5436,11,101.009
5453,9,108.008
5472,8,111.008
5489,8,111.008
5507,8,111.008
5524,8,111.009
5542,9,107.008
5560,8,111.008
5577,8,111.009
5596,9,107.009
5613,9,108.009
5630,9,108.009
5649,9,108.009
5666,9,108.009
5684,9,108.009
5701,9,108.009
5720,9,108.0011
5737,11,101.0011
5755,11,102.0013
5774,13,95.0016
5792,16,81.0015
5810,15,85.0015
5828,15,85.0016
5847,16,81.0018
5865,18,75.0024
5883,24,56.0029
5903,29,52.0026
5921,26,52.0022
5940,22,64.002
5958,20,70.0018
5977,18,76.0018
5995,18,75.0024
6014,24,56.0029
6033,29,52.0029
6052,29,52.003
6071,30,52.003
6090,30,52.003
6109,30,52.0024
6127,24,59.0019
6146,19,74.0019
6164,19,72.0018
6182,18,76.0018
6201,18,75.0018
6219,18,75.0018
6238,18,75.0019
6256,19,72.0021
6275,21,66.0022
6293,22,63.002
6311,20,70.0021
6330,21,66.0027
6349,27,52.0025
6368,25,55.002
6386,20,71.0025
6406,25,53.0026
6424,26,52.0022
6443,22,64.0022
6461,22,63.0022
6479,22,63.0024
6499,24,57.0025
6517,25,54.0022
6536,22,64.0021
6554,21,67.0021
6573,21,66.0023
6591,23,60.0023
6610,23,60.0022
6629,22,64.0023
6647,23,60.0024
6666,24,57.0025
6685,25,54.0023
6704,23,61.0022
6722,22,64.0023
6740,23,60.0025
6759,25,54.0024
6778,24,58.0022
6797,22,64.0023
6815,23,60.0023
6834,23,60.0022
6852,22,64.0022
6872,22,63.0023
6890,23,60.0023
6908,23,60.0022
6927,22,64.0022
6945,22,63.0022
6964,22,63.0021
6982,21,67.0022
7001,22,63.0022
7020,22,63.0021
7038,21,67.0021
7057,21,66.0025
7075,25,54.0026
7094,26,52.0023
7113,23,61.0022
7132,22,64.0021
7150,21,67.0022
7169,22,63.0022
