time,distance,angle
5015,29,87.0029
5035,29,52.0029
5053,29,52.003
5072,30,52.003
5092,30,52.003
5110,30,52.003
5130,30,52.003
5148,30,52.003
5168,30,52.003
5186,30,52.0029
5206,29,52.0029
5225,29,52.003
5243,30,52.003
5263,30,52.003
5281,30,52.003
5301,30,52.003
5319,30,52.003
5339,30,52.003
5357,30,52.0029
5377,29,52.0029
5396,29,52.0029
5414,29,52.0029
5434,29,52.0029
5452,29,52.0031
5472,31,52.0032
5491,32,52.0031
5510,31,52.003
5529,30,52.0029
5548,29,52.0029
5567,29,52.0029
5585,29,52.0031
5605,31,52.0031
5624,31,52.003
5643,30,52.0029
5662,29,52.0028
5681,28,52.0029
5700,29,52.003
5720,30,52.0029
5738,29,52.0028
5757,28,52.0028
5776,28,52.0028
5795,28,52.0028
5814,28,52.0029
5833,29,52.0029
5852,29,52.0031
5871,31,52.0031
5890,31,52.0031
5909,31,52.003
5928,30,52.0029
5947,29,52.0027
5965,27,52.0026
5985,26,52.0026
6003,26,52.0028
6023,28,52.0027
6041,27,52.0023
6060,23,52.0022
6078,22,52.0022
6096,22,52.0022
6116,22,52.0022
6134,22,52.0021
6153,21,52.002
6171,20,58.0025
6190,25,52.003
6209,30,52.0032
6228,32,52.0032
6248,32,52.0027
6266,27,52.002
6285,20,60.0017
6302,17,77.0016
6321,16,82.0016
6339,16,81.0015
6358,15,87.0015
6375,15,87.0014
6393,14,93.0015
6412,15,87.0014
6429,14,93.0015
6448,15,87.0015
6466,15,87.0013
6484,13,99.0013
6502,13,99.0011
6520,11,111.0011
6538,11,111.001
6556,10,117.0019
6575,19,60.0022
6593,22,52.0014
6611,14,96.0012
6629,12,105.0011
6647,11,111.0021
6666,21,52.0019
6684,19,64.001
6702,10,120.0011
6720,11,110.008
6737,8,122.007
6755,7,122.007
6773,7,122.006
6791,6,122.005
6808,5,122.005
6825,5,122.005
6843,5,122.005
6860,5,122.007
6878,7,122.006
6896,6,122.005
6914,5,122.006
6931,6,122.008
6948,8,122.005
6966,5,122.003
6983,3,122.007
7002,7,122.007
7019,7,122.004
7036,4,122.008
7054,8,122.008
7071,8,122.007
7090,7,122.009
7107,9,122.009
7124,9,122.009
7143,9,122.001
7160,10,116.009
7178,9,122.009
7196,9,122.001
7214,10,116.001
7232,10,117.0014
7250,14,91.0023
7269,23,52.0019
7287,19,65.0011
7305,11,114.0012
7323,12,104.0013
7342,13,98.0023
7360,23,52.0031
7379,31,52.0031
7399,31,52.0025
7417,25,52.0014
7435,14,97.0013
7453,13,99.0015
7472,15,87.0013
7489,13,99.0012
7507,12,105.0013
7526,13,98.0013
7543,13,99.0013
7562,13,99.0014
7579,14,92.0016
7599,16,81.0018
7616,18,69.0016
7634,16,82.0014
7653,14,93.0014
7670,14,93.0015
7689,15,87.0018
7707,18,68.0019
7726,19,63.0016
7744,16,83.0019
7762,19,62.002
7781,20,57.0017
7799,17,77.0026
7819,26,52.0033
7837,33,52.0033
7857,33,52.0031
7876,31,52.0031
7896,31,52.0027
7914,27,52.0021
7932,21,54.0021
7951,21,52.0021
7969,21,52.0021
7988,21,52.0022
8006,22,52.0022
8025,22,52.0023
8044,23,52.0028
8062,28,52.0027
8081,27,52.0022
8100,22,52.0022
8119,22,52.0022
8137,22,52.0027
8157,27,52.0027
8175,27,52.0027
8194,27,52.0027
8213,27,52.0024
8231,24,52.0029
8251,29,52.0033
8269,33,52.0033
8289,33,52.0029
8307,29,52.0024
8327,24,52.0027
8345,27,52.0028
8365,28,52.0023
8383,23,52.0022
8401,22,52.0028
8421,28,52.0033
8440,33,52.0033
8459,33,52.0028
8478,28,52.0022
8497,22,52.0027
8515,27,52.0028
8535,28,52.0022
8553,22,52.0022
8571,22,52.0023
8590,23,52.0022
8608,22,52.002
8627,20,58.0022
8646,22,52.0028
8665,28,52.0033
8684,33,52.0033
8704,33,52.0032
8722,32,52.0028
8741,28,52.0021
8760,21,54.0018
8778,18,71.0017
8797,17,76.0016
8814,16,82.0017
8833,17,75.0016
8851,16,82.0015
8869,15,87.0016
8888,16,81.0015
8905,15,87.0015
8924,15,87.0015
8942,15,87.0017
8961,17,75.0017
8978,17,75.0012
8996,12,106.0012
9015,12,105.0014
9032,14,92.0013
9051,13,99.0012
9068,12,105.0013
9086,13,98.0013
9105,13,99.0015
9123,15,87.0025
9142,25,52.0036
9162,-30,122.0027
9180,27,52.0014
9198,14,98.0013
9217,13,99.0013
9234,13,99.0013
9252,13,99.0021
9272,21,52.002
9289,20,58.0011
9307,11,114.0011
9325,11,111.001
9342,10,117.001
9361,10,117.008
9378,8,122.008
9397,8,122.007
9414,7,122.004
9432,4,122.005
9449,5,122.006
9466,6,122.004
9484,4,122.003
9501,3,122.004
9519,4,122.004
9536,4,122.005
9553,5,122.005
9571,5,122.006
9589,6,122.005
9607,5,122.003
9624,3,122.004
9641,4,122.005
9659,5,122.004
9676,4,122.004
9694,4,122.004
9711,4,122.004
9729,4,122.004
9746,4,122.009
9764,9,121.0011
9782,11,110.009
9800,9,122.0016
9819,16,79.0017
9836,17,75.009
9853,9,122.009
9872,9,122.001
9889,10,116.001
9908,10,117.0013
9926,13,97.0013
9944,13,99.0011
9962,11,111.0012
9979,12,104.0012
9998,12,105.0013
10016,13,98.0014
10034,14,92.0023
10053,23,52.0032
10073,32,52.0022
10091,22,52.0013
10108,13,102.0015
10127,15,87.0013
10145,13,99.0012
10163,12,105.0015
10181,15,86.0016
10200,16,81.0013
10218,13,100.0012
10235,12,105.0013
10254,13,98.0014
10272,14,92.0013
10290,13,99.0013
10308,13,99.0014
10327,14,92.0014
10345,14,93.0014
10362,14,93.0014
10381,14,93.0014
10399,14,93.0015
10417,15,87.0015
10435,15,87.0016
10454,16,81.0016
10472,16,81.0016
10490,16,81.0018
10509,18,69.0023
10527,23,52.0029
10547,29,52.0033
10566,33,52.0033
10586,33,52.0032
10604,32,52.0027
10624,27,52.0022
10642,22,52.0022
10660,22,52.0021
10679,21,52.0026
10698,26,52.0027
10717,27,52.0021
10735,21,54.0027
10755,27,52.0028
10773,28,52.0028
10792,28,52.0033
10812,33,52.0032
10830,32,52.0031
10850,31,52.0032
10869,32,52.0028
10888,28,52.0028
10907,28,52.0028
10926,28,52.0025
10945,25,52.0027
10963,27,52.0028
10983,28,52.0028
11001,28,52.0028
11021,28,52.0028
11039,28,52.0027
11059,27,52.0024
11077,24,52.0025
11096,25,52.0025
11115,25,52.0028
11133,28,52.0032
11153,32,52.0027
11171,27,52.0028
11191,28,52.0033
11210,33,52.0033
11230,33,52.0027
11248,27,52.0027
11268,27,52.0027
11286,27,52.0023
11304,23,52.0023
11323,23,52.0021
11342,21,52.0021
11361,21,52.0021
11379,21,52.0025
11398,25,52.0032
11417,32,52.0032
11437,32,52.0031
11456,31,52.0031
11474,31,52.0032
11494,32,52.0025
11512,25,52.0017
11531,17,78.0018
11549,18,69.002
11568,20,57.0021
11586,21,52.0021
11604,21,52.0018
11623,18,71.0014
11641,14,94.0015
11660,15,87.0016
11677,16,81.0015
11696,15,87.0014
11714,14,93.0013
11732,13,99.0014
11750,14,92.0015
11768,15,87.0014
11787,14,93.0013
11804,13,99.0012
11823,12,105.0013
11841,13,98.0022
11859,22,52.0034
11879,34,52.0025
11897,25,52.0014
11916,14,97.0015
11934,15,87.0019
11953,19,62.0021
