time,distance,angle
5015,29,87.0029
5035,29,52.0029
5053,29,52.003
5072,30,52.003
5092,30,52.003
5110,30,52.003
5130,30,52.003
5148,30,52.003
5168,30,52.003
5186,30,52.003
5206,30,52.003
5225,30,52.003
5243,30,52.003
5263,30,52.003
5281,30,52.003
5301,30,52.003
5319,30,52.003
5339,30,52.003
5357,30,52.0029
5377,29,52.0028
5395,28,52.0028
5414,28,52.003
5434,30,52.0032
5452,32,52.003
5472,30,52.0029
5491,29,52.0028
5510,28,52.0028
5529,28,52.0028
5548,28,52.0028
5567,28,52.0029
5585,29,52.0028
5605,28,52.0028
5623,28,52.0029
5643,29,52.0031
5661,31,52.003
5681,30,52.003
5700,30,52.0031
5719,31,52.0027
5737,27,52.0025
5756,25,52.0024
5775,24,52.0023
5793,23,52.0028
5813,28,52.0032
5832,32,52.0033
5852,33,52.0033
5870,33,52.0027
5889,27,52.0021
5907,21,54.0022
5926,22,52.0023
5945,23,52.0022
5963,22,52.0027
5983,27,52.0032
6002,32,52.0031
6021,31,52.0032
6040,32,52.0033
6060,33,52.0026
6078,26,52.0017
6096,17,79.0016
6114,16,82.0017
6132,17,75.0016
6151,16,82.0017
6169,17,75.0017
6188,17,75.0015
6205,15,87.0015
6223,15,87.0013
6242,13,99.0013
6259,13,99.0014
6278,14,92.0013
6296,13,99.0011
6313,11,111.0011
6332,11,111.0013
6349,13,98.0012
6368,12,105.0013
6386,13,98.0014
6404,14,92.0012
6422,12,105.0021
6440,21,52.0029
6460,29,52.0032
6479,32,52.0024
6498,24,52.0012
6515,12,109.009
6533,9,122.007
6551,7,122.006
6568,6,122.006
6586,6,122.006
6603,6,122.006
6621,6,122.005
6638,5,122.006
6657,6,122.005
6674,5,122.003
6691,3,122.006
6709,6,122.006
6726,6,122.003
6744,3,122.004
6761,4,122.007
6778,7,122.006
6796,6,122.004
6813,4,122.005
6832,5,122.005
6849,5,122.006
6866,6,122.009
6884,9,121.001
6902,10,116.009
6920,9,122.006
6937,6,122.004
6955,4,122.005
6972,5,122.006
6990,6,122.007
7008,7,122.008
7025,8,122.007
7043,7,122.006
7061,6,122.001
7078,10,115.001
7097,10,117.009
7114,9,122.009
7132,9,122.008
7150,8,122.008
7168,8,122.008
7185,8,122.009
7203,9,122.009
7221,9,122.0013
7239,13,97.0014
7257,14,92.001
7275,10,118.0012
7292,12,104.0012
7311,12,105.0011
7328,11,111.0014
7347,14,91.0024
7366,24,52.0026
7385,26,52.0016
7403,16,85.0011
7420,11,113.0013
7439,13,98.0013
7456,13,99.0012
7475,12,105.0014
7493,14,92.0014
7511,14,93.0016
7529,16,81.0015
7547,15,87.0014
7566,14,93.0015
7583,15,87.0015
7602,15,87.0015
7620,15,87.0015
7638,15,87.0018
7656,18,68.0018
7674,18,69.0015
7693,15,88.0019
7711,19,62.0021
7730,21,52.0019
7748,19,64.0025
7768,25,52.0033
7787,33,52.0033
7805,33,52.0031
7825,31,52.0031
7844,31,52.0027
7863,27,52.0022
7881,22,52.0021
7900,21,52.0021
7918,21,52.0022
7937,22,52.0022
7955,22,52.0027
7974,27,52.0028
7993,28,52.0028
8012,28,52.0028
8031,28,52.0022
8049,22,52.0022
8068,22,52.0023
8087,23,52.0028
8105,28,52.0032
8125,32,52.0028
8144,28,52.0025
8163,25,52.0024
8181,24,52.0023
8200,23,52.0024
8219,24,52.0025
8238,25,52.0026
8256,26,52.0026
8275,26,52.0025
8294,25,52.0026
8312,26,52.0028
8332,28,52.0027
8350,27,52.0025
8370,25,52.0026
8388,26,52.0025
8407,25,52.0027
8426,27,52.0028
8444,28,52.0027
8464,27,52.0025
8482,25,52.0025
8502,25,52.0026
8520,26,52.0026
8539,26,52.0025
8557,25,52.0024
8577,24,52.0028
8595,28,52.0027
8614,27,52.0023
8633,23,52.0027
8652,27,52.0032
8671,32,52.0033
8690,33,52.0033
8710,33,52.0033
8729,33,52.0028
8748,28,52.0022
8766,22,52.0022
8784,22,52.0022
8803,22,52.0027
8822,27,52.0028
8841,28,52.0022
8859,22,52.0021
8878,21,52.0021
8897,21,52.0022
8915,22,52.0026
8934,26,52.0031
8953,31,52.0032
8973,32,52.0032
8992,32,52.0033
9011,33,52.0032
9030,32,52.0032
9050,32,52.0026
9068,26,52.0019
9086,19,66.0017
9104,17,76.0016
9122,16,82.0017
9141,17,75.0017
9159,17,75.0016
9178,16,82.0015
9195,15,87.0015
9213,15,87.0015
9232,15,87.0015
9249,15,87.0014
9268,14,93.0013
9286,13,99.0014
9304,14,92.0014
9322,14,93.0012
9340,12,105.0011
9358,11,111.0012
9376,12,104.0012
9394,12,105.001
9412,10,117.0021
9432,21,52.0032
9450,32,52.0032
9469,32,52.0023
9488,23,52.0013
9505,13,103.0013
9524,13,99.0012
9541,12,105.0019
9561,19,61.0019
9578,19,63.001
9596,10,120.0011
9614,11,110.0011
9632,11,111.009
9650,9,122.009
9668,9,122.008
9686,8,122.009
9703,9,122.009
9720,9,122.006
9739,6,122.005
9756,5,122.005
9774,5,122.007
9791,7,122.007
9808,7,122.006
9826,6,122.005
9844,5,122.004
9862,4,122.004
9879,4,122.004
9896,4,122.004
9914,4,122.005
9931,5,122.007
9949,7,122.006
9966,6,122.005
9984,5,122.005
10001,5,122.005
10019,5,122.004
10037,4,122.002
10054,-30,122.003
10072,3,122.003
10089,3,122.003
10106,3,122.006
10124,6,122.006
10141,6,122.004
10159,4,122.005
10177,5,122.005
10194,5,122.006
10212,6,122.005
10229,5,122.006
10247,6,122.007
10265,7,122.005
10283,5,122.004
10300,4,122.004
10317,4,122.006
10335,6,122.008
10352,8,122.009
10371,9,122.001
10388,10,116.001
10406,10,117.008
10424,8,122.007
10442,7,122.009
10460,9,122.008
10477,8,122.007
10494,7,122.006
10513,6,122.006
10530,6,122.008
10548,8,122.001
10566,10,116.009
10584,9,122.009
10602,9,122.001
10619,10,116.0019
10639,19,60.0029
10657,29,52.0019
10676,19,67.0011
10693,11,114.0013
10712,13,98.0012
10730,12,105.0022
10749,22,52.003
10768,30,52.0031
10787,31,52.0023
10806,23,52.0012
10823,12,109.0013
10842,13,98.0013
10860,13,99.0013
10877,13,99.0012
10896,12,105.0014
10914,14,92.0014
10932,14,93.0012
10950,12,105.0013
10969,13,98.0014
10986,14,92.0014
11004,14,93.0014
11023,14,93.0014
11041,14,93.0015
11059,15,87.0018
11077,18,68.0017
11096,17,76.0015
11114,15,87.0017
11132,17,75.0018
11151,18,69.0017
11169,17,76.0024
11189,24,52.0031
11207,31,52.0031
11227,31,52.0032
11246,32,52.0031
11265,31,52.0031
11284,31,52.0026
11302,26,52.0026
11322,26,52.0027
11340,27,52.0021
11359,21,54.0021
11377,21,52.0021
11396,21,52.0021
11415,21,52.0027
11433,27,52.0027
11453,27,52.0022
11471,22,52.0023
11490,23,52.0028
11509,28,52.0032
11529,32,52.0031
11547,31,52.0031
11567,31,52.0029
11585,29,52.0025
11604,25,52.0024
11623,24,52.0026
11642,26,52.0027
11661,27,52.0026
11680,26,52.0028
11699,28,52.0029
11718,29,52.0029
11737,29,52.003
11756,30,52.003
11776,30,52.003
11794,30,52.0029
11813,29,52.0029
11832,29,52.003
11851,30,52.003
11871,30,52.003
11889,30,52.0029
11909,29,52.0029
11927,29,52.0029
11947,29,52.0028
11965,28,52.0026
11984,26,52.0025
12003,25,52.0027
