time,distance,angle
5015,22,102.0022
5033,22,61.0022
5052,22,63.0023
5070,23,60.0023
5090,23,60.0022
5108,22,64.0022
5127,22,63.0022
5145,22,63.0023
5164,23,60.0023
5183,23,60.0023
5201,23,60.0023
5220,23,60.0023
5238,23,60.0023
5257,23,60.0024
5276,24,57.0025
5295,25,54.0023
5313,23,61.0023
5331,23,60.0023
5350,23,60.0022
5369,22,64.0022
5388,22,63.0024
5406,24,57.0024
5425,24,57.0023
5443,23,61.0023
5463,23,60.0023
5481,23,60.0023
5499,23,60.0022
5518,22,64.0021
5536,21,67.0021
5555,21,66.0022
5573,22,63.0022
5592,22,63.0021
5611,21,67.0021
5629,21,66.0022
5648,22,63.0021
5666,21,67.002
5685,20,70.0021
5703,21,66.0022
5722,22,63.0022
5740,22,63.002
5758,20,70.0021
5777,21,66.0021
5795,21,66.0021
5815,21,66.0021
5833,21,66.0021
5852,21,66.002
5870,20,70.002
5889,20,69.0019
5907,19,73.0018
5925,18,76.0018
5944,18,75.0019
5961,19,72.0019
5980,19,72.0018
5998,18,76.0019
6017,19,72.002
6035,20,69.0019
6053,19,73.0019
6072,19,72.0018
6090,18,76.002
6109,20,69.0021
6128,21,66.0022
6147,22,63.0021
6165,21,67.0017
6183,17,79.0019
6202,19,72.002
6220,20,69.0018
6239,18,76.0018
6256,18,75.0018
6275,18,75.0018
6293,18,75.0019
6311,19,72.0018
6330,18,76.0017
6348,17,79.0017
6367,17,78.0017
6385,17,78.0017
6403,17,78.0016
6421,16,82.0016
6439,16,81.0017
6458,17,78.0017
6476,17,78.0016
6494,16,82.0017
6512,17,78.0018
6531,18,75.0017
6549,17,79.0017
6567,17,78.0025
6587,25,53.0024
6604,24,58.0016
6623,16,83.0016
6641,16,81.0016
6660,16,81.0015
6678,15,85.0015
6695,15,84.0015
6714,15,84.0015
6732,15,84.0015
6750,15,84.0017
6768,17,78.0017
6787,17,78.0014
6805,14,93.0014
6822,14,93.0016
6841,16,81.0017
6859,17,78.0017
6878,17,78.0017
6896,17,78.0015
6915,15,85.0015
6932,15,84.0024
6951,24,56.0024
6970,24,57.0023
6988,23,61.0023
7007,23,60.0023
7026,23,60.0029
7045,29,52.0021
7063,21,68.0014
7081,14,93.0013
7099,13,96.0012
7117,12,99.0012
7135,12,99.0011
7153,11,102.001
7171,10,105.0011
7189,11,101.0011
7206,11,102.001
7225,10,105.009
7242,9,108.009
7261,9,108.009
7278,9,108.009
7296,9,108.001
7314,10,104.009
7331,9,108.008
7349,8,111.006
7366,6,117.006
7385,6,117.007
7402,7,113.008
7419,8,110.001
7438,10,104.001
7455,10,105.009
7474,9,108.008
7491,8,111.008
7508,8,111.007
7526,7,114.005
7543,5,120.006
7562,6,116.006
7579,6,117.008
7597,8,110.009
7614,9,107.006
7632,6,117.006
7650,6,117.006
7667,6,117.008
7685,8,110.007
7702,7,114.006
7720,6,117.006
7738,6,117.005
7755,5,120.006
7773,6,116.007
7790,7,113.007
7809,7,114.007
7826,7,114.006
7843,6,117.006
7861,6,117.007
7878,7,113.001
7897,10,104.001
7914,10,105.007
7931,7,114.006
7950,6,117.009
7967,9,107.008
7985,8,111.009
8003,9,107.0011
8020,11,101.0011
8039,11,102.001
8056,10,105.001
8075,10,105.001
8092,10,105.001
8111,10,105.0011
8128,11,101.0011
8146,11,102.0011
8164,11,102.0012
8182,12,98.0013
8201,13,95.0013
8218,13,96.0021
8238,21,65.003
8257,30,52.0022
8274,22,65.0016
8293,16,83.0017
8311,17,78.0015
8330,15,85.0015
8347,15,84.0015
8366,15,84.0014
8384,14,92.0016
8402,16,81.0017
8420,17,78.0016
8438,16,82.0015
8457,15,85.0014
8475,14,92.0024
8494,24,55.0024
8512,24,57.0016
8530,16,83.0016
8549,16,81.0018
8567,18,75.002
8586,20,69.0018
8603,18,76.0017
8622,17,79.0019
8640,19,72.0019
8658,19,72.0016
8677,16,82.0019
8695,19,72.0021
8714,21,66.0019
8732,19,73.0017
8751,17,79.0018
8769,18,75.0019
8787,19,72.0018
8806,18,76.0019
8824,19,72.0022
8843,22,63.002
8861,20,70.0021
8880,21,66.002
8898,20,70.0019
8916,19,73.0021
8935,21,66.002
8953,20,70.0019
8972,19,73.0019
8990,19,72.0019
9009,19,72.0019
9027,19,72.002
9046,20,69.0021
9064,21,66.0021
9082,21,66.0021
9102,21,66.0022
9120,22,63.0022
9139,22,63.0021
9157,21,67.0021
9176,21,66.0021
9194,21,66.0022
9212,22,63.0023
9231,23,60.0023
9250,23,60.0024
9269,24,57.0024
9287,24,57.0023
9306,23,61.0022
9324,22,64.0023
9344,23,60.0024
9362,24,57.0024
9380,24,57.0025
9399,25,54.0026
9418,26,52.0024
9437,24,58.0024
9455,24,57.0026
9475,26,52.0025
9493,25,55.0023
9511,23,61.0023
9530,23,60.0023
9548,23,60.0023
9568,23,60.0025
9586,25,54.0026
9605,26,52.0024
9624,24,58.0023
9643,23,61.0024
9661,24,57.0024
9679,24,57.0024
9699,24,57.0024
9717,24,57.0023
9736,23,61.0024
9754,24,57.0024
9774,24,57.0022
9792,22,64.0023
9810,23,60.0024
9829,24,57.0025
9848,25,54.0025
9867,25,54.0023
9885,23,61.0022
9904,22,64.0022
9922,22,63.0022
9940,22,63.0022
9960,22,63.0022
