time,distance,angle
5015,29,87.0029
5035,29,52.0029
5053,29,52.003
5072,30,52.003
5092,30,52.003
5110,30,52.003
5130,30,52.003
5148,30,52.003
5168,30,52.003
5186,30,52.003
5206,30,52.003
5224,30,52.003
5243,30,52.003
5263,30,52.0029
5281,29,52.0029
5301,29,52.0029
5319,29,52.0028
5339,28,52.003
5357,30,52.0031
5377,31,52.0029
5395,29,52.0028
5414,28,52.0031
5434,31,52.0031
5452,31,52.0028
5472,28,52.0028
5490,28,52.0029
5510,29,52.0029
5528,29,52.0029
5548,29,52.0029
5566,29,52.0028
5585,28,52.0027
5604,27,52.0028
5623,28,52.0027
5642,27,52.0027
5661,27,52.0029
5680,29,52.003
5699,30,52.003
5718,30,52.0028
5737,28,52.0026
5755,26,52.0024
5774,24,52.0027
5793,27,52.0028
5812,28,52.0024
5831,24,52.0028
5850,28,52.0027
5868,27,52.0021
5888,21,52.0021
5906,21,52.0021
5924,21,52.0021
5943,21,52.0022
5961,22,52.0027
5981,27,52.0026
5999,26,52.0022
6018,22,52.0022
6036,22,52.0027
6055,27,52.0033
6075,33,52.0032
6093,32,52.0032
6113,32,52.0025
6131,25,52.0018
6150,18,52.0017
6168,17,52.0018
6187,18,52.0018
6204,18,52.0018
6222,18,52.0018
6241,18,52.0015
6259,15,52.0016
6278,16,52.0016
6295,16,52.0013
6313,13,122.0013
6332,13,122.0014
6349,14,122.0014
6368,14,122.0014
6386,14,122.0013
6404,13,122.0016
6422,16,52.0017
6440,17,52.0013
6459,13,122.0012
6476,12,122.0012
6495,12,122.0017
6513,17,52.0016
6532,16,52.0011
6549,11,122.0011
6567,11,122.0011
6585,11,122.009
6602,9,122.006
6621,6,122.005
6638,5,122.004
6656,4,122.006
6673,6,122.006
6690,6,122.003
6708,3,122.003
6725,3,122.003
6743,3,122.004
6760,4,122.007
6777,7,122.006
6795,6,122.0018
6814,18,52.0017
6832,17,52.003
6849,3,122.004
6866,4,122.005
6884,5,122.004
6901,4,122.006
6920,6,122.008
6937,8,122.009
6955,9,122.006
6972,6,122.007
6990,7,122.008
7008,8,122.007
7025,7,122.008
7044,8,122.008
7061,8,122.008
7078,8,122.009
7096,9,122.009
7114,9,122.008
7132,8,122.009
7149,9,122.001
7168,10,122.009
7185,9,122.008
7203,8,122.009
7221,9,122.001
7238,10,122.0014
7257,14,122.0014
7275,14,122.0017
7293,17,52.0018
7312,18,52.0022
7331,22,52.0022
7349,22,52.0012
7367,12,122.0013
7385,13,122.0021
7404,21,52.0031
7424,31,52.0033
7443,33,52.0033
7461,33,52.0022
7480,22,52.0021
7499,21,52.0022
7517,22,52.0013
7535,13,122.0012
7553,12,122.0014
7571,14,122.0013
7589,13,122.0014
7608,14,122.0014
7625,14,122.0012
7644,12,122.0014
7662,14,122.0015
7680,15,122.0014
7698,14,122.0015
7716,15,122.0018
7735,18,52.0018
7753,18,52.0016
7772,16,52.0016
7789,16,52.0016
7808,16,52.0017
7826,17,52.0018
7844,18,52.0026
7864,26,52.0033
7883,33,52.0034
7902,34,52.0027
7920,27,52.0021
7940,21,52.0021
7958,21,52.0021
7976,21,52.0021
7995,21,52.0022
8013,22,52.0023
8032,23,52.0023
8051,23,52.0023
8070,23,52.0023
8088,23,52.0025
8107,25,52.0025
8125,25,52.0027
8144,27,52.0028
8163,28,52.0027
8182,27,52.0027
8201,27,52.0028
8220,28,52.0028
8239,28,52.0029
8258,29,52.0029
8276,29,52.0029
8296,29,52.0029
8315,29,52.0029
8334,29,52.0029
8353,29,52.0029
8372,29,52.0029
8391,29,52.0029
8410,29,52.0029
8429,29,52.003
8448,30,52.003
8467,30,52.003
8485,30,52.0029
8505,29,52.0029
8523,29,52.0028
8543,28,52.0028
8561,28,52.0027
8581,27,52.0027
8599,27,52.0031
8619,31,52.0031
8638,31,52.003
8656,30,52.003
8676,30,52.0026
8694,26,52.0024
8713,24,52.0028
8732,28,52.0027
8751,27,52.0022
8769,22,52.0022
8788,22,52.0023
8807,23,52.0022
8825,22,52.0022
8844,22,52.0022
8862,22,52.0021
8881,21,52.0021
8899,21,52.0021
8918,21,52.0027
8937,27,52.0033
8956,33,52.0033
8976,33,52.0026
8993,26,52.0019
9012,19,52.002
9031,20,52.0018
9049,18,52.0016
9067,16,52.0015
9085,15,52.0014
9103,14,122.0014
9121,14,122.0013
9140,13,122.0012
9157,12,122.0012
9176,12,122.0014
9194,14,122.0014
9211,14,122.0013
9230,13,122.0015
9248,15,122.0023
9268,23,52.003
9286,30,52.0022
9305,22,52.0011
9322,11,122.0011
9340,11,122.0011
9358,11,122.001
9376,10,122.009
9394,9,122.008
9412,8,122.007
9430,7,122.006
9447,6,122.006
9464,6,122.006
9482,6,122.005
9499,5,122.004
9517,4,122.006
9535,6,122.007
9552,7,122.007
9570,7,122.007
9587,7,122.004
9605,4,122.005
9622,5,122.005
9639,5,122.005
9657,5,122.007
9675,7,122.006
9693,6,122.006
9710,6,122.005
9728,5,122.004
9745,4,122.005
9762,5,122.007
9780,7,122.008
9798,8,122.009
9816,9,122.009
9833,9,122.008
9851,8,122.008
9869,8,122.001
9887,10,122.0011
9905,11,122.008
9922,8,122.008
9940,8,122.009
9958,9,122.0011
9975,11,122.0011
9994,11,122.0011
10012,11,122.0011
10030,11,122.001
10048,10,122.009
10065,9,122.0018
10085,18,52.0019
10102,19,52.0011
10121,11,122.0011
10138,11,122.0012
10157,12,122.0013
10175,13,122.0021
10193,21,52.0022
10212,22,52.0021
10231,21,52.0034
10251,34,52.003
10269,30,52.0017
10288,17,52.0022
10306,22,52.0021
10324,21,52.0013
10343,13,122.0014
10360,14,122.0013
10379,13,122.0013
10397,13,122.0012
10415,12,122.0014
10433,14,122.0015
10451,15,122.0014
10470,14,122.0014
10488,14,122.0015
10506,15,122.0015
10524,15,122.0015
10543,15,122.0016
10561,16,52.0018
10579,18,52.0026
10599,26,52.0033
10618,33,52.0033
10637,33,52.0033
10656,33,52.0026
10675,26,52.002
10693,20,52.0022
10713,22,52.0023
10731,23,52.0028
10750,28,52.0032
10769,32,52.0027
10788,27,52.0028
10808,28,52.0029
10826,29,52.0025
10845,25,52.0026
10864,26,52.0027
10883,27,52.0027
10902,27,52.0028
10920,28,52.0029
10940,29,52.0031
10959,31,52.0031
10978,31,52.0031
10997,31,52.0032
11017,32,52.003
11035,30,52.0029
11055,29,52.003
11074,30,52.003
11092,30,52.003
11112,30,52.003
11130,30,52.0031
11150,31,52.0031
11169,31,52.0029
11188,29,52.0029
11207,29,52.0027
11226,27,52.0027
11245,27,52.0027
11264,27,52.0027
11283,27,52.0028
11301,28,52.003
11321,30,52.0031
11340,31,52.0027
11359,27,52.0024
11377,24,52.0028
11397,28,52.0027
11415,27,52.0023
11433,23,52.0028
11453,28,52.0033
11472,33,52.0033
11492,33,52.0027
11510,27,52.0022
11529,22,52.0022
11547,22,52.0022
11566,22,52.0021
11584,21,52.0026
11603,26,52.0031
11623,31,52.0032
11642,32,52.0033
11662,33,52.0028
11680,28,52.0021
11699,21,52.0018
11717,18,52.002
11736,20,52.0018
11754,18,52.0016
11772,16,52.0015
11790,15,52.0014
11808,14,122.0013
11827,13,122.0012
11844,12,122.0012
11863,12,122.0014
11881,14,122.0015
11899,15,122.0014
11917,14,122.0015
11935,15,122.0023
11955,23,52.0031
11974,31,52.0022
