time,distance,angle
5014,5,122.005
5031,5,111.005
5049,5,120.005
5066,5,120.005
5084,5,120.005
5101,5,120.005
5118,5,120.005
5136,5,120.005
5153,5,120.005
5172,5,120.005
5189,5,120.007
5207,7,113.006
5224,6,117.006
5241,6,117.006
5259,6,117.005
5276,5,120.005
5294,5,120.005
5312,5,120.005
5329,5,120.004
5347,4,122.007
5364,7,113.007
5382,7,114.005
5399,5,120.005
5416,5,120.007
5435,7,113.008
5452,8,110.0018
5472,18,73.0029
5490,29,52.0024
5509,24,59.0014
5526,14,94.008
5544,8,112.008
5562,8,111.008
5579,8,111.008
5598,8,111.008
5615,8,111.008
5633,8,111.008
5650,8,111.008
5668,8,111.009
5686,9,107.001
5703,10,104.001
5722,10,105.009
5739,9,108.009
5757,9,108.001
5775,10,104.001
5793,10,105.0011
5811,11,101.0014
5829,14,92.0015
5848,15,89.0015
5866,15,90.0017
5884,17,78.0024
5903,24,56.0029
5922,29,52.0026
5941,26,52.002
5959,20,71.0019
5978,19,73.0021
5996,21,66.0022
6014,22,63.0025
6034,25,54.0029
6052,29,52.003
6072,30,52.003
6090,30,52.003
6110,30,52.0024
6128,24,59.0019
6147,19,74.0019
6165,19,72.0019
6183,19,72.0019
6202,19,72.0019
6220,19,72.0021
6239,21,66.0021
6257,21,66.0022
6276,22,63.0021
6294,21,67.0019
6312,19,73.0021
6331,21,66.0021
6349,21,66.0025
6369,25,54.0026
6387,26,52.0021
6406,21,68.0025
6424,25,54.0026
6444,26,52.0021
6462,21,68.0021
6480,21,66.0021
6499,21,66.0021
6517,21,66.0022
6536,22,63.0021
6554,21,67.0021
6573,21,66.0021
6591,21,66.0023
6610,23,60.0024
6629,24,57.0022
6647,22,64.0023
6666,23,60.0023
6684,23,60.0023
6704,23,60.0025
6722,25,54.0025
6740,25,54.0024
6759,24,58.0023
6778,23,61.0022
6797,22,64.0022
6815,22,63.0021
6834,21,67.0021
6852,21,66.0022
6871,22,63.0022
6889,22,63.0022
6907,22,63.0021
6926,21,67.0021
6944,21,66.002
6963,20,70.0021
6982,21,66.0022
7001,22,63.0022
7019,22,63.0021
7037,21,67.0021
7056,21,66.0021
7074,21,66.0021
7093,21,66.002
7111,20,70.002
7130,20,69.002
7148,20,69.0019
7166,19,73.0021
7185,21,66.0023
7204,23,60.002
7222,20,70.0018
7240,18,76.0018
7259,18,75.0019
7277,19,72.0025
7297,25,53.0029
7316,29,52.0029
7334,29,52.0029
7354,29,52.0029
7372,29,52.003
7392,30,52.003
7410,30,52.0027
7430,27,52.0021
7447,21,68.0018
7465,18,76.0018
7484,18,75.0024
7503,24,56.0027
7522,27,52.0025
7541,25,55.0022
7559,22,64.0017
7577,17,80.0014
7596,14,93.0013
7614,13,96.0015
7631,15,89.0016
7650,16,82.0014
7668,14,93.001
7686,10,105.0011
7704,11,101.0011
7721,11,102.009
7739,9,108.009
7757,9,108.009
7775,9,108.007
7792,7,114.007
7811,7,114.009
7828,9,107.0011
7846,11,101.009
7864,9,108.007
7881,7,114.006
7899,6,117.008
7917,8,110.007
7934,7,114.005
7952,5,120.009
7969,9,107.008
7987,8,111.007
8005,7,114.006
8023,6,117.006
8040,6,117.006
8057,6,117.005
8075,5,120.006
8092,6,116.004
8110,4,122.005
8128,5,119.007
8145,7,113.008
8163,8,110.008
8180,8,111.007
8199,7,114.007
8216,7,114.007
8233,7,114.005
8251,5,120.006
8268,6,116.007
8287,7,113.0019
8305,19,70.003
8325,30,52.003
8343,30,52.0021
8361,21,68.0012
8379,12,101.009
8397,9,108.007
8415,7,114.008
8432,8,110.009
8451,9,107.009
8468,9,108.009
8485,9,108.009
8504,9,108.008
8521,8,111.008
8539,8,111.009
8556,9,107.009
8574,9,108.009
8592,9,108.001
8610,10,104.001
8628,10,105.0011
8646,11,101.0011
8664,11,102.0012
8682,12,98.0015
8700,15,89.0015
8718,15,90.0016
8736,16,82.0017
8755,17,78.0023
8774,23,59.0029
8793,29,52.0026
8812,26,52.0021
8830,21,68.0019
8848,19,73.0019
8866,19,72.0018
8885,18,76.0023
8904,23,59.0029
8923,29,52.003
8942,30,52.003
8962,30,52.003
8980,30,52.003
8999,30,52.003
9018,30,52.0024
9036,24,59.0018
9055,18,77.0021
9073,21,66.0023
9092,23,60.0022
9111,22,64.002
9129,20,70.002
9148,20,69.0021
9166,21,66.0022
9185,22,63.0021
9203,21,67.0021
9222,21,66.0021
9240,21,66.0025
9260,25,54.003
9278,30,52.0026
9296,26,52.0022
9315,22,64.002
9333,20,70.002
9353,20,69.002
9371,20,69.0021
9390,21,66.0021
9408,21,66.0025
9426,25,54.0025
9445,25,54.0023
9464,23,61.0023
9483,23,60.0022
9501,22,64.0022
9520,22,63.0023
9538,23,60.0022
9556,22,64.0021
9575,21,67.0022
9594,22,63.0022
9613,22,63.0022
9631,22,63.0022
9650,22,63.0022
9668,22,63.0023
9687,23,60.0023
9705,23,60.0026
9724,26,52.0025
9743,25,55.0021
9761,21,67.0022
9780,22,63.0022
9798,22,63.0022
9818,22,63.0022
9836,22,63.0022
9854,22,63.0021
9873,21,67.0021
9891,21,66.0022
9910,22,63.0021
9928,21,67.002
9947,20,70.002
9965,20,69.0019
9984,19,73.002
10002,20,69.0021
10020,21,66.0021
10039,21,66.0019
10057,19,73.0019
10076,19,72.0018
10094,18,76.0018
10113,18,75.0019
10131,19,72.0024
10150,24,56.003
10170,30,52.003
10188,30,52.003
10208,30,52.0027
10226,27,52.0027
10246,27,52.0026
10264,26,52.0023
10283,23,61.0024
10301,24,57.002
10319,20,70.002
10338,20,69.0022
10357,22,63.0026
10376,26,52.0029
10395,29,52.0023
10414,23,62.0017
10432,17,80.0016
10449,16,82.0016
10468,16,81.0016
10486,16,81.0014
10505,14,93.0011
10522,11,102.001
10541,10,105.009
10558,9,108.001
10576,10,104.009
10594,9,108.009
10611,9,108.009
10630,9,108.008
10647,8,111.009
10664,9,107.009
10683,9,108.007
10700,7,114.007
10718,7,114.008
10736,8,110.006
10754,6,117.005
10771,5,120.009
10788,9,107.009
10807,9,108.007
10824,7,114.008
10842,8,110.009
10860,9,107.007
10877,7,114.005
10895,5,120.005
10912,5,120.006
10930,6,116.006
10948,6,117.007
10966,7,113.006
10983,6,117.005
11000,5,120.007
11019,7,113.008
11036,8,110.009
11054,9,107.008
11071,8,111.005
11089,5,120.007
11107,7,113.008
11124,8,110.0018
11144,18,73.0029
11162,29,52.0026
11182,26,52.0016
11199,16,84.009
11216,9,109.008
11235,8,111.009
11252,9,107.001
11271,10,104.008
11288,8,111.008
11305,8,111.009
11324,9,107.009
11341,9,108.008
11359,8,111.008
11377,8,111.009
11395,9,107.009
11413,9,108.009
11430,9,108.0011
11448,11,101.0012
11466,12,98.0011
11485,11,102.0011
11502,11,102.0014
11521,14,92.0013
11539,13,96.0013
11557,13,96.0016
11575,16,81.0017
11593,17,78.0018
11612,18,75.0022
11631,22,63.0029
11650,29,52.0027
11669,27,52.0023
11687,23,61.002
11706,20,70.0019
11724,19,73.0018
11743,18,76.0024
11761,24,56.003
11781,30,52.003
11800,30,52.0026
11819,26,52.0026
11837,26,52.0029
11856,29,52.0029
11876,29,52.0024
11894,24,59.0018
11913,18,77.0018
11931,18,75.0019
11950,19,72.002
11968,20,69.0021
11986,21,66.0019
12005,19,73.0021
12023,21,66.0022
12042,22,63.0021
12060,21,67.002
12079,20,70.0019
12097,19,73.0021
12116,21,66.0022
12135,22,63.0022
12153,22,63.0021
12172,21,67.002
12190,20,70.002
12209,20,69.0025
12228,25,53.0025
12247,25,54.002
12265,20,71.0021
12283,21,66.0021
12302,21,66.0025
12321,25,54.0026
12340,26,52.0021
12358,21,68.002
12377,20,70.002
12395,20,69.002
12413,20,69.0021
12432,21,66.0021
12450,21,66.0026
12470,26,52.003
12489,30,52.0025
12508,25,56.0021
12526,21,67.0021
12545,21,66.0021
12563,21,66.0022
12581,22,63.0022
12600,22,63.0021
12618,21,67.002
12638,20,70.002
12656,20,69.002
12675,20,69.0021
12693,21,66.002
12711,20,70.0019
12730,19,73.0019
12748,19,72.0021
12767,21,66.0021
12785,21,66.002
12804,20,70.002
12822,20,69.0021
12840,21,66.0021
12859,21,66.0018
12877,18,76.002
12897,20,69.002
12915,20,69.0018
12934,18,76.0024
12952,24,56.0025
12971,25,54.0021
12989,21,67.0026
13008,26,52.0029
13028,29,52.0029
13046,29,52.003
13066,30,52.0024
13084,24,59.0019
13103,19,74.0018
13121,18,76.002
13139,20,69.0021
13158,21,66.0021
13176,21,66.0025
13196,25,54.0029
13214,29,52.0023
13233,23,62.0017
13251,17,80.0019
13270,19,72.0018
13288,18,76.0014
13306,14,93.0011
13324,11,102.0011
13342,11,102.0011
13360,11,102.0011
13378,11,102.0012
13396,12,98.0011
13414,11,102.009
13431,9,108.009
13450,9,108.009
13467,9,108.007
13485,7,114.007
13503,7,114.009
13520,9,107.002
13540,20,67.0017
13557,17,79.004
13575,4,122.008
13592,8,110.009
13611,9,107.006
13628,6,117.004
13645,4,122.005
13663,5,119.008
13681,8,110.0011
13699,11,101.008
13716,8,111.005
13733,5,120.006
13752,6,116.006
13769,6,117.005
13787,5,120.006
13804,6,116.006
13821,6,117.005
13840,5,120.005
13857,5,120.007
13875,7,113.009
13893,9,107.009
13911,9,108.008
13928,8,111.0018
13947,18,73.0029
13966,29,52.0026
13985,26,52.0015
14003,15,87.007
14020,7,115.008
14039,8,110.009
14056,9,107.008
14073,8,111.008
14092,8,111.009
14109,9,107.0011
14128,11,101.001
14145,10,105.008
14162,8,111.009
14181,9,107.001
14198,10,104.001
14217,10,105.001
14234,10,105.001
14253,10,105.0011
14271,11,101.0011
14288,11,102.0012
14307,12,98.0014
14325,14,92.0015
14343,15,89.0017
14361,17,78.0017
14380,17,78.0019
14398,19,72.0025
14417,25,53.0029
14437,29,52.0027
14455,27,52.0019
14474,19,74.0016
14491,16,82.0019
14511,19,72.002
14529,20,69.0021
14547,21,66.0026
14566,26,52.003
14585,30,52.003
14605,30,52.003
14623,30,52.0027
14643,27,52.0021
14661,21,68.0019
14680,19,73.0018
14698,18,76.0017
14716,17,79.0019
14735,19,72.0019
14753,19,72.0018
14772,18,76.002
14790,20,69.0022
14809,22,63.0022
14827,22,63.0023
14845,23,60.0023
14865,23,60.0023
14883,23,60.0022
14902,22,64.002
14920,20,70.0021
14939,21,66.0022
14957,22,63.0023
14977,23,60.0023
14995,23,60.002
15013,20,70.0019
15032,19,73.002
15050,20,69.002
15069,20,69.0021
15087,21,66.002
15106,20,70.002
15124,20,69.0021
15142,21,66.0021
15162,21,66.0022
15180,22,63.0021
15199,21,67.002
15217,20,70.002
15236,20,69.002
15254,20,69.002
15272,20,69.0022
15291,22,63.0023
15310,23,60.0021
15329,21,67.002
15347,20,70.0025
15366,25,53.0024
15384,24,58.0024
15404,24,57.0025
15422,25,54.002
15440,20,71.0021
15459,21,66.0021
15477,21,66.0019
15496,19,73.0019
15515,19,72.002
15534,20,69.002
15552,20,69.0022
15570,22,63.0022
15589,22,63.002
15607,20,70.0019
15626,19,73.002
15644,20,69.002
15663,20,69.0021
15681,21,66.0021
15699,21,66.0021
15719,21,66.0021
15737,21,66.0018
15755,18,76.0024
15774,24,56.0024
15793,24,57.0017
15811,17,80.0023
15831,23,59.003
15849,30,52.003
15868,30,52.0029
15887,29,52.0029
15906,29,52.0024
15925,24,59.0019
15943,19,74.0021
15962,21,66.002
15980,20,70.0018
15998,18,76.0021
16017,21,66.0025
16036,25,54.0029
16055,29,52.0023
16073,23,62.0016
16092,16,83.0015
16110,15,85.0017
16129,17,78.0015
16147,15,85.0011
16164,11,102.0011
16183,11,102.0011
16200,11,102.0011
16219,11,102.0011
16236,11,102.001
16254,10,105.009
16272,9,108.008
16290,8,111.009
16308,9,107.009
16325,9,108.001
16344,10,104.009
16361,9,108.0019
16380,19,70.0019
16398,19,72.008
16415,8,113.008
16434,8,111.007
16451,7,114.004
16468,4,122.004
16486,4,122.007
16504,7,113.007
16522,7,114.007
16539,7,114.006
16557,6,117.005
16574,5,120.005
16592,5,120.004
16610,4,122.006
