time,distance,angle
5014,3,122.006
5031,6,122.006
5049,6,122.006
5067,6,122.005
5085,5,122.005
5102,5,122.004
5120,4,122.004
5137,4,122.004
5154,4,122.004
5172,4,122.004
5189,4,122.004
5207,4,122.005
5224,5,122.005
5241,5,122.006
5259,6,122.007
5277,7,122.005
5295,5,122.004
5312,4,122.006
5329,6,122.009
5347,9,121.008
5365,8,122.005
5383,5,122.005
5400,5,122.005
5417,5,122.005
5435,5,122.009
5453,9,121.001
5471,10,116.008
5488,8,122.009
5507,9,122.001
5524,10,116.0011
5542,11,110.002
5561,20,54.0023
5579,23,52.0022
5599,22,52.0029
5617,29,52.0029
5637,29,52.0018
5654,18,74.009
5672,9,122.009
5690,9,122.001
5707,10,116.0012
5726,12,104.0011
5744,11,111.0012
5762,12,104.0013
5780,13,98.0013
5798,13,99.0014
5816,14,92.0014
5834,14,93.0014
5853,14,93.0014
5870,14,93.0014
5889,14,93.0014
5907,14,93.0021
5925,21,52.0022
5944,22,52.0015
5962,15,89.0014
5980,14,93.0015
5998,15,87.0018
6017,18,68.0017
6035,17,76.0017
6053,17,75.002
6072,20,56.0019
6090,19,64.002
6109,20,57.0025
6128,25,52.0029
6147,29,52.0028
6166,28,52.0028
6184,28,52.003
6204,30,52.003
6222,30,52.0029
6242,29,52.0029
6260,29,52.0028
6280,28,52.0026
6298,26,52.0026
6318,26,52.0029
6336,29,52.0029
6355,29,52.0028
6374,28,52.0033
6393,33,52.0033
6413,33,52.003
6431,30,52.0029
6451,29,52.0028
6469,28,52.003
6489,30,52.0028
6507,28,52.0025
6526,25,52.0025
6545,25,52.0026
6564,26,52.0029
6583,29,52.0031
6602,31,52.0033
6622,33,52.0033
6640,33,52.0033
6660,33,52.0033
6679,33,52.0031
6699,31,52.0029
6717,29,52.0027
6735,27,52.0026
6755,26,52.0025
6773,25,52.0028
6793,28,52.003
6811,30,52.0028
6831,28,52.0029
6850,29,52.003
6868,30,52.0028
6887,28,52.0029
6906,29,52.003
6926,30,52.0032
6945,32,52.0032
6964,32,52.0033
6983,33,52.0031
7002,31,52.0027
7021,27,52.0029
7041,29,52.0029
7059,29,52.0029
7078,29,52.0029
7097,29,52.003
7116,30,52.003
7135,30,52.0029
7154,29,52.0026
7173,26,52.0023
7191,23,52.0021
7209,21,52.0019
7228,19,64.0019
7246,19,63.0019
7265,19,63.0018
7283,18,70.0015
7302,15,88.0015
7319,15,87.0015
7337,15,87.0014
7356,14,93.0013
7373,13,99.0014
7392,14,92.0015
7410,15,87.0013
7428,13,99.0012
7446,12,105.0011
7463,11,111.0011
7482,11,111.0011
7499,11,111.0012
7518,12,104.0021
7537,21,52.0029
7556,29,52.002
7574,20,61.0015
7592,15,88.0016
7610,16,81.0011
7628,11,112.0012
7646,12,104.001
7664,10,117.006
7682,6,122.006
7699,6,122.007
7716,7,122.006
7734,6,122.005
7752,5,122.006
7770,6,122.007
7787,7,122.006
7804,6,122.005
7822,5,122.005
7839,5,122.005
7858,5,122.005
7875,5,122.006
7892,6,122.008
7910,8,122.007
7927,7,122.007
7946,7,122.006
7963,6,122.006
7981,6,122.005
7998,5,122.004
8015,4,122.006
8033,6,122.007
8051,7,122.007
8069,7,122.007
8086,7,122.006
8103,6,122.008
8122,8,122.0011
8139,11,109.0012
8158,12,104.0013
8175,13,98.0021
8195,21,52.0029
8214,29,52.0027
8232,27,52.0027
8252,27,52.002
8269,20,60.0011
8288,11,114.001
8305,10,117.001
8324,10,117.001
8341,10,117.001
8359,10,117.0011
8377,11,110.0012
8395,12,104.0012
8413,12,105.0012
8431,12,105.0013
8450,13,98.0013
8467,13,99.0013
8485,13,99.0013
8503,13,99.0013
8521,13,99.0014
8540,14,92.0013
8557,13,99.0016
8576,16,80.0017
8594,17,75.0015
8612,15,87.0015
8631,15,87.0019
8649,19,62.0021
8668,21,52.0021
8686,21,52.0023
8705,23,52.0026
8724,26,52.0029
8742,29,52.0028
8762,28,52.0029
8780,29,52.003
8800,30,52.003
8818,30,52.0029
8838,29,52.0028
8856,28,52.0031
8876,31,52.0032
8895,32,52.0029
8913,29,52.003
8933,30,52.0029
8952,29,52.003
8971,30,52.0028
8990,28,52.0029
9009,29,52.003
9028,30,52.003
9048,30,52.0031
9066,31,52.0029
9085,29,52.0029
9104,29,52.0029
9123,29,52.0028
9142,28,52.003
9161,30,52.0031
9180,31,52.0029
9199,29,52.0028
9218,28,52.0028
9237,28,52.0029
9256,29,52.0028
9275,28,52.0028
9294,28,52.0029
9313,29,52.003
9332,30,52.0029
9351,29,52.0029
9370,29,52.0029
9389,29,52.0028
9408,28,52.0028
9426,28,52.0029
9446,29,52.0031
9465,31,52.0031
9484,31,52.0028
9503,28,52.0029
9522,29,52.0031
9541,31,52.003
9560,30,52.0029
9579,29,52.0029
9597,29,52.0029
9617,29,52.0027
9635,27,52.0024
9655,24,52.0027
9673,27,52.0031
9693,31,52.0031
9712,31,52.003
9731,30,52.003
9750,30,52.0028
9768,28,52.0039
9789,-30,122.0037
9807,-30,122.0028
9827,28,52.0029
9845,29,52.003
9865,30,52.0031
9884,31,52.0029
9903,29,52.0028
9922,28,52.0029
9940,29,52.0025
9959,25,52.0019
9977,19,66.0017
9996,17,76.0017
10014,17,75.0016
10033,16,82.0015
10051,15,87.0015
10068,15,87.0015
10087,15,87.0015
10105,15,87.0015
10124,15,87.0014
10141,14,93.0013
10160,13,99.0012
10177,12,105.0011
10195,11,111.0011
10213,11,111.0011
10231,11,111.001
10250,10,117.0019
10268,19,60.0029
10288,29,52.0029
