time,distance,angle
0.014,5,120.001
0.032,10,103.001
0.05,10,105.001
0.068,10,105.001
0.086,10,105.001
0.103,10,105.001
0.122,10,105.001
0.139,10,105.007
0.156,7,114.004
0.174,4,122.004
0.191,4,122.004
0.209,4,122.004
0.226,4,122.004
0.243,4,122.005
0.262,5,119.007
0.279,7,113.005
0.297,5,120.004
0.314,4,122.004
0.331,4,122.004
0.349,4,122.005
0.366,5,119.004
0.384,4,122.005
0.401,5,119.009
0.42,9,107.0017
0.438,17,77.0015
0.455,15,85.009
0.474,9,109.008
0.491,8,111.006
0.509,6,117.004
0.526,4,122.004
0.543,4,122.005
0.561,5,119.008
0.579,8,110.001
0.597,10,104.008
0.614,8,111.008
0.633,8,111.008
0.65,8,111.006
0.667,6,117.008
0.686,8,110.0011
0.703,11,101.0011
0.722,11,102.001
0.739,10,105.001
0.757,10,105.001
0.775,10,105.0016
0.793,16,81.0016
0.812,16,81.009
0.829,9,109.009
0.847,9,108.0011
0.865,11,101.0011
0.882,11,102.0011
0.901,11,102.0011
0.918,11,102.0011
0.937,11,102.0012
0.955,12,98.0011
0.972,11,102.001
0.991,10,105.0011
1.008,11,101.0022
1.028,22,61.0024
1.046,24,57.0015
1.065,15,86.0013
1.082,13,96.0013
1.1,13,96.0013
1.118,13,96.0013
1.136,13,96.0015
1.155,15,89.0015
1.173,15,90.0016
1.191,16,82.0016
1.209,16,81.0014
1.227,14,92.0014
1.245,14,93.0015
1.263,15,89.0015
1.282,15,90.0016
1.3,16,82.0016
1.319,16,81.0016
1.336,16,81.0017
1.354,17,78.0017
1.373,17,78.0019
1.391,19,72.0022
1.41,22,63.0021
1.428,21,67.0018
1.447,18,76.0018
1.465,18,75.0019
1.483,19,72.0019
1.502,19,72.0019
1.52,19,72.002
1.539,20,69.0021
1.557,21,66.0021
1.576,21,66.0021
1.594,21,66.0021
1.612,21,66.002
1.631,20,70.0022
1.65,22,63.0023
1.669,23,60.0022
1.687,22,64.0022
1.706,22,63.0021
1.724,21,67.0021
1.743,21,66.0022
1.761,22,63.0023
1.78,23,60.0023
1.799,23,60.0021
1.817,21,67.0021
1.836,21,66.0023
1.854,23,60.0023
1.873,23,60.0022
1.892,22,64.0022
1.91,22,63.0024
1.929,24,57.0024
1.947,24,57.0023
1.966,23,61.0023
1.984,23,60.0023
2.004,23,60.0022
2.022,22,64.0023
2.041,23,60.0024
2.059,24,57.0022
2.077,22,64.0022
2.097,22,63.0023
2.115,23,60.0023
2.134,23,60.0021
2.152,21,67.0022
2.171,22,63.0022
2.189,22,63.0021
2.207,21,67.0023
2.227,23,60.0023
2.245,23,60.0022
2.264,22,64.0023
2.282,23,60.0023
2.301,23,60.0022
2.319,22,64.0022
2.339,22,63.0022
2.357,22,63.0022
2.375,22,63.0021
2.394,21,67.002
2.412,20,70.0019
2.431,19,73.002
2.449,20,69.002
2.468,20,69.0019
2.486,19,73.002
2.504,20,69.0022
2.523,22,63.002
2.541,20,70.002
2.56,20,69.002
2.578,20,69.0018
2.597,18,76.0018
2.615,18,75.0018
2.633,18,75.0018
2.652,18,75.002
2.67,20,69.002
2.689,20,69.0019
2.707,19,73.0019
2.726,19,72.0018
2.744,18,76.002
2.762,20,69.0018
2.78,18,76.0016
2.798,16,82.0016
2.817,16,81.0015
2.835,15,85.0018
2.854,18,75.0021
2.872,21,66.0019
2.89,19,73.0016
2.908,16,82.0017
2.926,17,78.0016
2.945,16,82.0014
2.963,14,92.0015
2.982,15,89.0015
2.999,15,89.0016
3.017,16,81.0015
3.036,15,85.0013
3.053,13,96.0013
3.072,13,96.0013
3.09,13,96.0014
3.108,14,92.0012
3.126,12,99.0012
3.144,12,99.0013
3.162,13,95.0012
3.18,12,99.0012
3.198,12,99.0011
3.216,11,102.001
3.233,10,105.0011
3.252,11,101.0011
3.269,11,102.0011
3.288,11,102.0012
