time,distance,angle
0.014,4,122.004
0.031,4,115.004
0.049,4,122.004
0.066,4,122.004
0.084,4,122.004
0.101,4,122.004
0.118,4,122.004
0.136,4,122.004
0.153,4,122.004
0.171,4,122.004
0.188,4,122.004
0.206,4,122.005
0.223,5,119.007
0.24,7,113.007
0.259,7,114.006
0.276,6,117.005
0.294,5,120.006
0.311,6,116.005
0.328,5,120.005
0.346,5,120.006
0.363,6,116.009
0.382,9,107.001
0.399,10,104.006
0.416,6,117.005
0.434,5,120.007
0.452,7,113.007
0.47,7,114.005
0.487,5,120.004
0.505,4,122.007
0.522,7,113.007
0.54,7,114.005
0.558,5,120.005
0.575,5,120.006
0.593,6,116.005
0.61,5,120.005
0.627,5,120.006
0.645,6,116.006
0.663,6,117.007
0.681,7,113.008
0.698,8,110.008
0.715,8,111.008
0.734,8,111.009
0.751,9,107.008
0.769,8,111.008
0.787,8,111.008
0.805,8,111.009
0.822,9,107.001
0.84,10,104.001
0.858,10,105.001
0.876,10,105.001
0.894,10,105.0011
0.912,11,101.001
0.929,10,105.009
0.948,9,108.009
0.965,9,108.009
0.983,9,108.001
1.001,10,104.0011
1.019,11,101.0022
1.038,22,61.0021
1.056,21,67.0011
1.074,11,104.0012
1.092,12,98.0013
1.11,13,95.0013
1.128,13,96.0013
1.147,13,96.0014
1.164,14,92.0014
1.182,14,93.0014
1.201,14,93.0013
1.218,13,96.0013
1.237,13,96.0013
1.255,13,96.0014
1.273,14,92.0015
1.291,15,89.0014
1.309,14,93.0015
1.327,15,89.0018
1.346,18,75.0018
1.364,18,75.0016
1.382,16,82.0016
1.401,16,81.0019
1.419,19,72.0019
1.437,19,72.0019
1.456,19,72.0021
1.474,21,66.002
1.493,20,70.0018
1.511,18,76.002
1.53,20,69.002
1.548,20,69.0019
1.566,19,73.0021
1.585,21,66.002
1.603,20,70.0019
1.622,19,73.0019
1.64,19,72.002
1.659,20,69.002
1.677,20,69.0019
1.695,19,73.0019
1.714,19,72.002
1.732,20,69.002
1.751,20,69.002
1.769,20,69.0021
1.788,21,66.0021
1.806,21,66.0021
1.824,21,66.0021
1.843,21,66.0023
1.862,23,60.0024
1.881,24,57.0022
1.899,22,64.0021
1.918,21,67.0021
1.936,21,66.0022
1.955,22,63.0027
1.974,27,52.0031
1.993,31,52.0026
2.012,26,53.0023
2.03,23,61.0028
2.05,28,52.0033
2.069,33,52.0027
2.088,27,52.0022
2.106,22,65.0022
2.124,22,63.0027
2.144,27,52.0029
2.162,29,52.0024
2.181,24,59.0023
2.199,23,61.0027
2.219,27,52.0027
2.237,27,52.0024
2.257,24,58.0023
2.275,23,61.0021
2.293,21,67.0024
2.312,24,57.0024
2.33,24,57.0021
2.349,21,67.0021
2.368,21,66.0021
2.387,21,66.0022
2.405,22,63.0023
2.424,23,60.0022
2.442,22,64.0021
2.46,21,67.0021
2.479,21,66.0022
2.497,22,63.0024
2.517,24,57.0022
2.535,22,64.002
2.554,20,70.0019
2.572,19,73.0019
2.59,19,72.002
2.609,20,69.002
2.627,20,69.002
2.646,20,69.0021
2.664,21,66.002
2.683,20,70.0018
2.701,18,76.0019
2.719,19,72.002
2.738,20,69.0019
2.756,19,73.0017
2.775,17,79.0017
2.793,17,78.0017
2.811,17,78.0017
2.829,17,78.0017
2.847,17,78.0018
2.866,18,75.0018
2.884,18,75.0016
2.903,16,82.0017
2.921,17,78.0017
2.939,17,78.0015
2.957,15,85.0015
2.975,15,84.0018
2.994,18,75.0018
3.012,18,75.0015
3.03,15,85.0015
3.048,15,84.0015
3.067,15,84.0014
3.084,14,92.0014
3.102,14,93.0013
3.121,13,96.0013
3.138,13,96.0013
3.157,13,96.0013
3.174,13,96.0013
3.193,13,96.0012
3.21,12,99.0014
3.228,14,92.0016
3.247,16,81.0014
3.265,14,93.0013
3.283,13,96.0012
3.301,12,99.0013
3.318,13,95.0023
3.338,23,58.0021
3.356,21,67.0011
3.374,11,104.0012
3.392,12,98.0012
3.411,12,99.0012
3.428,12,99.0012
3.446,12,99.0012
3.464,12,99.0011
3.482,11,102.0011
3.5,11,102.001
3.518,10,105.0011
3.536,11,101.001
3.554,10,105.0021
3.572,21,64.0021
3.591,21,66.0011
3.608,11,104.001
3.627,10,105.009
3.644,9,108.002
3.664,20,67.0023
3.682,23,60.0013
3.699,13,98.001
3.718,10,105.009
3.735,9,108.008
3.753,8,111.008
3.771,8,111.009
3.788,9,107.001
3.806,10,104.001
3.824,10,105.001
3.842,10,105.001
3.86,10,105.001
3.878,10,105.001
3.896,10,105.009
3.913,9,108.008
3.931,8,111.009
3.949,9,107.001
3.967,10,104.0011
3.985,11,101.0013
4.003,13,95.0022
4.022,22,62.003
4.041,30,52.002
4.059,20,72.001
4.076,10,107.009
4.095,9,108.002
4.114,20,67.0021
4.132,21,66.0011
4.15,11,104.001
4.167,10,105.0011
4.186,11,101.001
4.203,10,105.001
4.222,10,105.0011
4.239,11,101.0011
4.257,11,102.0011
4.275,11,102.0012
4.293,12,98.0011
4.311,11,102.0011
4.329,11,102.0011
4.347,11,102.0011
4.365,11,102.0013
4.383,13,95.0012
4.401,12,99.0012
4.419,12,99.0011
4.437,11,102.0013
4.455,13,95.0014
4.473,14,92.0011
4.491,11,102.0011
4.509,11,102.0011
4.527,11,102.0011
4.545,11,102.0012
4.563,12,98.0012
4.581,12,99.0011
4.598,11,102.0012
4.617,12,98.0013
4.634,13,95.0012
4.653,12,99.0011
4.671,11,102.0012
4.689,12,98.0012
4.707,12,99.002
4.725,20,68.0021
4.744,21,66.0013
4.762,13,97.0012
4.78,12,99.0012
4.798,12,99.0012
4.816,12,99.0013
4.834,13,95.0012
4.851,12,99.0013
4.87,13,95.0013
4.888,13,96.0011
4.906,11,102.0014
4.924,14,92.0014
4.942,14,93.0014
4.96,14,93.0014
4.978,14,93.0013
4.996,13,96.0012
5.014,12,99.0012
5.033,12,99.0014
5.05,14,92.0014
5.068,14,93.0014
5.087,14,93.0013
5.104,13,96.0013
5.123,13,96.0013
5.141,13,96.0013
5.159,13,96.0014
5.177,14,92.0013
5.194,13,96.0013
5.213,13,96.0014
5.231,14,92.0013
5.25,13,96.0013
5.267,13,96.0014
5.286,14,92.0014
5.304,14,93.0013
5.321,13,96.0014
5.34,14,92.0014
5.358,14,93.0013
5.376,13,96.0016
5.394,16,81.0016
5.413,16,81.0015
5.431,15,85.0015
5.448,15,84.0014
5.467,14,92.0013
5.485,13,96.0013
5.503,13,96.0014
5.521,14,92.0015
5.54,15,89.0015
5.558,15,90.0014
5.575,14,93.0014
5.594,14,93.0014
5.612,14,93.0014
5.631,14,93.0014
5.648,14,93.0015
5.667,15,89.0015
5.685,15,90.0014
5.702,14,93.0014
5.721,14,93.0014
5.739,14,93.0015
5.758,15,89.0015
5.775,15,90.0015
5.793,15,90.0015
5.812,15,90.0016
5.83,16,82.0015
5.848,15,85.0014
5.866,14,93.0015
5.885,15,89.0017
5.903,17,78.0017
5.921,17,78.0015
5.939,15,85.0015
5.957,15,84.0018
5.976,18,75.0017
5.994,17,79.0015
6.013,15,85.0015
6.03,15,84.0017
6.048,17,78.0018
6.067,18,75.0016
6.085,16,82.0016
6.104,16,81.0019
6.122,19,72.0019
6.141,19,72.0015
6.159,15,85.0018
6.177,18,75.0019
6.196,19,72.0016
6.214,16,82.0016
6.232,16,81.0016
6.25,16,81.0016
6.269,16,81.0016
6.287,16,81.0016
6.305,16,81.0016
6.323,16,81.0017
6.341,17,78.0018
6.36,18,75.002
6.378,20,69.002
6.397,20,69.0017
6.415,17,79.0016
6.433,16,82.0015
6.452,15,85.0015
6.47,15,84.0015
6.488,15,84.0016
6.506,16,81.0018
6.525,18,75.0017
6.543,17,79.0016
6.561,16,82.0016
6.58,16,81.0016
6.597,16,81.0016
6.616,16,81.002
6.634,20,69.002
6.653,20,69.0016
6.671,16,82.0016
6.689,16,81.0017
6.708,17,78.0017
6.726,17,78.0019
6.745,19,72.0018
6.763,18,76.0016
6.782,16,82.0016
6.799,16,81.0016
6.817,16,81.0016
6.836,16,81.0018
6.854,18,75.0022
6.873,22,63.0021
6.891,21,67.0017
6.91,17,79.0015
6.928,15,85.0017
6.947,17,78.0021
6.965,21,66.0019
6.983,19,73.0015
7.002,15,85.0015
7.02,15,84.0015
7.038,15,84.0015
7.056,15,84.0015
7.075,15,84.0015
7.093,15,84.0015
7.11,15,84.0015
7.129,15,84.0016
7.147,16,81.0016
7.166,16,81.0015
7.183,15,85.0015
7.201,15,84.0015
7.22,15,84.0015
7.238,15,84.0015
7.256,15,84.0015
7.274,15,84.0017
7.293,17,78.0021
7.311,21,66.0019
7.329,19,73.0016
7.348,16,82.0016
7.366,16,81.0018
7.385,18,75.0019
7.403,19,72.0017
7.422,17,79.0016
7.44,16,82.0019
7.459,19,72.0022
7.477,22,63.0019
7.495,19,73.0016
7.514,16,82.0017
7.532,17,78.002
7.551,20,69.0021
7.569,21,66.0018
7.588,18,76.0016
7.606,16,82.0019
7.624,19,72.0019
7.643,19,72.0016
7.661,16,82.0019
7.68,19,72.0019
7.698,19,72.0016
7.716,16,82.0016
7.734,16,81.0015
7.752,15,85.0018
7.771,18,75.0018
7.789,18,75.0015
7.808,15,85.0016
7.825,16,81.0017
7.844,17,78.0017
7.862,17,78.0017
7.88,17,78.0017
7.899,17,78.0019
7.917,19,72.0022
7.936,22,63.0019
