time,distance,angle
5015,22,111.0022
5033,22,52.0022
5052,22,52.0022
5070,22,52.0026
5090,26,52.0026
5108,26,52.0022
5127,22,52.0022
5145,22,52.0022
5165,22,52.0022
5183,22,52.0022
5201,22,52.0022
5220,22,52.0022
5238,22,52.0022
5257,22,52.0022
5275,22,52.0021
5294,21,52.0022
5312,22,52.0022
5331,22,52.0022
5350,22,52.0027
5368,27,52.0027
5388,27,52.0021
5406,21,54.0021
5425,21,52.0022
5443,22,52.0021
5462,21,52.0021
5480,21,52.0023
5498,23,52.0029
5518,29,52.0027
5536,27,52.0021
5555,21,54.0021
5573,21,52.0022
5593,22,52.0027
5611,27,52.0033
5630,33,52.0033
5650,33,52.0032
5669,32,52.0032
5688,32,52.0032
5707,32,52.0032
5727,32,52.0033
5745,33,52.0028
5765,28,52.0022
5783,22,52.0019
5801,19,65.0019
5820,19,63.0018
5838,18,70.0017
5856,17,76.0017
5874,17,75.0015
5893,15,87.0015
5911,15,87.0017
5929,17,75.0016
5947,16,82.0014
5965,14,93.0015
5984,15,87.0015
6001,15,87.0018
6020,18,68.0018
6038,18,69.0017
6056,17,76.0017
6075,17,75.0015
6093,15,87.0015
6111,15,87.0014
6129,14,93.0018
6148,18,68.0018
6166,18,69.0016
6184,16,82.0015
6202,15,87.0014
6220,14,93.0014
6239,14,93.0012
6256,12,105.0011
6275,11,111.0011
6292,11,111.0011
6310,11,111.0023
6330,23,52.0033
6348,33,52.0022
6367,22,52.0014
6385,14,96.0014
6403,14,93.0013
6421,13,99.0012
6439,12,105.0012
6457,12,105.001
6475,10,117.0021
6494,21,52.0022
6512,22,52.001
6530,10,121.001
6548,10,117.001
6565,10,117.009
6584,9,122.008
6601,8,122.006
6619,6,122.008
6636,8,122.001
6654,10,116.009
6672,9,122.007
6689,7,122.007
6708,7,122.007
6725,7,122.006
6743,6,122.005
6760,5,122.005
6777,5,122.005
6795,5,122.005
6812,5,122.005
6830,5,122.007
6848,7,122.008
6865,8,122.006
6883,6,122.006
6900,6,122.008
6919,8,122.007
6936,7,122.005
6953,5,122.008
6971,8,122.007
6988,7,122.004
7007,4,122.007
7024,7,122.009
7042,9,122.009
7060,9,122.001
7077,10,116.008
7095,8,122.007
7113,7,122.009
7131,9,122.009
7148,9,122.008
7165,8,122.008
7184,8,122.008
7201,8,122.008
7219,8,122.008
7236,8,122.001
7255,10,116.0011
7272,11,110.001
7290,10,117.0012
7309,12,104.0012
7326,12,105.0011
7345,11,111.0012
7362,12,104.0013
7380,13,98.0014
7399,14,92.0024
7418,24,52.0022
7436,22,52.0012
7454,12,108.0013
7472,13,98.0013
7490,13,99.0013
7508,13,99.0013
7526,13,99.0014
7544,14,92.0015
7563,15,87.0015
7581,15,87.0014
7599,14,93.0014
7617,14,93.0014
7635,14,93.0014
7653,14,93.0018
7671,18,68.0018
7690,18,69.0015
7708,15,88.0017
7727,17,75.0017
7744,17,75.0015
7762,15,87.0016
7781,16,81.0016
7799,16,81.0017
7818,17,75.0019
7836,19,63.0021
7855,21,52.0028
7874,28,52.0031
7892,31,52.0031
7912,31,52.0032
7931,32,52.0027
7950,27,52.0021
7968,21,54.0021
7987,21,52.0021
8005,21,52.0021
8024,21,52.0022
8042,22,52.0027
8061,27,52.0027
8080,27,52.0022
8098,22,52.0022
8118,22,52.0027
8136,27,52.0033
8156,33,52.0028
8174,28,52.0023
